0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
117;559;559;DK____243;ПКиО Перовский;ул. Лазо 7;сведения отсутствуют;17424,1434;8339,6882;2122314;90717;площадка спортивная универсальная;;нет;6:00-24:00;специальное;уличные столбы освещения;нет;нет;;;16906;плоскостные спортивные сооружения;Департамент культуры города Москвы;ВАО;Перово;нет;нет;да;нет;нет;да;нет;нет;1027700441746;"ГАУК г.Москвы ""ПКиО ""Перовский""";(495) 368-26-21;perovskiypark.ru;ppkio@mail.ru;Подтверждено;
122;3284;3284;DOGM__2692;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 450;Восточный / Перово / 3-я Владимирская ул. / Дом- 30А;бесплатно;18107,5251;9714,3906;2122243;10224;площадка спортивная универсальная;;нет;с 8.00 до 22.00,выходные с 9.00 до 18.00;асфальтовое, бетонное;без освещения;да;нет;;;10224;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Перово;нет;нет;нет;нет;нет;нет;нет;нет;1037700029432;ГБОУ СОШ № 450;(495) 306-69-67;sch450.edusite.ru;sch450@yandex.ru;;
123;3309;3309;DOGM__2717;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 450;Восточный / Перово / 3-я Владимирская ул. / Дом- 30А;бесплатно;18107,5251;9714,3906;2122243;10224;площадка спортивная универсальная;;нет;не работает;асфальтовое, бетонное;без освещения;да;нет;;;10224;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Перово;нет;нет;нет;нет;нет;нет;нет;нет;1037700029432;ГБОУ СОШ № 450;(495) 306-69-67;sch450.edusite.ru;sch450@yandex.ru;;
124;3370;3370;DOGM__2778;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 450;Восточный / Перово / 3-я Владимирская ул. / Дом- 30А;бесплатно;18107,5251;9714,3906;2122243;10224;площадка спортивная универсальная;;нет;с 8.00 до 22.00, выходные с 9.00 до 18.00;асфальтовое, бетонное;без освещения;да;нет;;;10224;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Перово;нет;нет;нет;нет;нет;нет;нет;нет;1037700029432;ГБОУ СОШ № 450;(495) 306-69-67;sch450.edusite.ru;sch450@yandex.ru;;
125;3371;3371;DOGM__2779;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 450;Восточный / Перово / 3-я Владимирская ул. / Дом- 30А;бесплатно;18107,5251;9714,3906;2122243;10224;площадка спортивная универсальная;;нет;с 8.00 до 22.00,ыходные с 9.00 до 18.00;асфальтовое, бетонное;без освещения;да;нет;;;10224;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Перово;нет;нет;нет;нет;нет;нет;нет;нет;1037700029432;ГБОУ СОШ № 450;(495) 306-69-67;sch450.edusite.ru;sch450@yandex.ru;;
97;3776;3776;DOGM__3184;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1363;"Юго-Восточный / Выхино-Жулебино / Рязанский просп. / Дом- 82; Корп- 4";бесплатно;20464,9002;4562,6429;2128863;9362;площадка спортивная универсальная;МФП;нет;круглосуточно;искусственное;смешанное освещение;да;нет;;;9362;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;да;нет;нет;нет;нет;нет;нет;нет;1037739054044;ГБОУ СОШс углубленным изучением отдельных предметов № 1363;(495) 376-61-44;schu1363uv.mskobr.ru;sch1363@mail.ru;;
98;4323;4323;DOGM__3731;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 398;"Юго-Восточный / Выхино-Жулебино / ул. Хлобыстова / Дом- 14; Корп- 3";бесплатно;19265,1422;5654,7142;2128849;9191;площадка спортивная универсальная;;нет;круглосуточно;искусственное;уличные столбы освещения;да;нет;;;9191;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037740000000;ГБОУ СОШ № 398;(495) 371-09-81;sch398uv.mskobr.ru;SH_398@mail.ru;;
99;2810;2810;DOGM__2218;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1905;Юго-Восточный / Выхино-Жулебино / ул. Маршала Полубоярова / Дом- 22;бесплатно;22778,595;1771,4827;2700008;9408;площадка спортивная универсальная;;нет;с 9-00 до 21-00;искусственное;уличные столбы освещения;да;нет;;;9408;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027700454506;ГБОУ СОШ № 1905;(495) 705-79-50;www.schuv1905.mskobr.ru;sch1905@mail.ru;;
100;4090;4090;DOGM__3498;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1439;Юго-Восточный / Выхино-Жулебино / Жулебинский бульв. / Дом- 38;бесплатно;21991,5415;1936,4628;2703957;9382;площадка спортивная универсальная;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;9382;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739109704;ГБОУ ЦО №1439;(495) 704-08-37;couv1439.mskobr.ru;SCHOOL1439@MAIL.RU;;
101;4377;4377;DOGM__3785;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1935;"Юго-Восточный / Выхино-Жулебино / ул. Авиаконструктора Миля / Дом- 18; Корп- 2";бесплатно;22467,1161;1557,1049;2703588;9416;площадка спортивная универсальная;;нет;8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;9416;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739069708;ГБОУ СОШ №1935;(495) 704-08-40;schuv1935.mskobr.ru;sch1935@mail.ru;;
102;3901;3901;DOGM__3309;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 398;"Юго-Восточный / Выхино-Жулебино / ул. Хлобыстова / Дом- 14; Корп- 3";бесплатно;19265,1422;5654,7142;2128849;9191;площадка спортивная универсальная;;нет;круглосуточно;искусственное;уличные столбы освещения;да;нет;;;9191;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037740000000;ГБОУ СОШ № 398;(495) 371-09-81;sch398uv.mskobr.ru;SH_398@mail.ru;;
103;904;904;DOGM__312;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1460;Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 37;бесплатно;22201,7565;2788,3551;2705254;8250;площадка спортивная универсальная;;нет;ежедневно с 8 :00 до 21:00;специальное;уличные столбы освещения;да;нет;;;8250;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739531060;ГБОУ ЦО №1460;(495) 704-53-11;co1460uv.mskobr.ru;school1907@mail.ru;;
104;905;905;DOGM__313;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1460;Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 37;бесплатно;22201,7565;2788,3551;2705254;8250;площадка спортивная универсальная;;нет;ежедневно с 8 :00 до 21:00;специальное;уличные столбы освещения;да;нет;;;8250;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739531060;ГБОУ ЦО №1460;(495) 704-53-11;co1460uv.mskobr.ru;school1907@mail.ru;;
105;907;907;DOGM__315;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1460;Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 37;бесплатно;22201,7565;2788,3551;2705254;8250;площадка спортивная универсальная;;нет;ежедневно с 8 :00 до 21:00;специальное;уличные столбы освещения;да;нет;;;8250;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739531060;ГБОУ ЦО №1460;(495) 704-53-11;co1460uv.mskobr.ru;school1907@mail.ru;;
106;1717;1717;DOGM__1125;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1597;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 5; Корп- 2";бесплатно;20440,8251;3155,1137;2128853;8632;площадка спортивная универсальная;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;специальное;без освещения;да;нет;;;8632;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027740000000;ГБОУ гимназия № 1597;(495) 376-43-59;gymuv1597.mskobr.ru;gim1597@mail.ru;;
107;1273;1273;DOGM__681;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1084";"Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 17; Корп- 1";бесплатно;21512,9207;3555,8572;2700371;9285;площадка спортивная универсальная;многофункциональная площадка;нет;с 16.00-21.00;специальное;без освещения;да;нет;;;9285;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;да;нет;нет;нет;нет;да;1027700548897;ГБОУ СОШ №1084;(495) 705-59-24;schuvz1084.mskobr.ru;sch1084@rambler.ru;;
108;3503;3503;DOGM__2911;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1908;Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 41;бесплатно;22110,018;2523,6252;2138778;9410;площадка спортивная универсальная;есть;нет;8.00-21.00;специальное;уличные столбы освещения;да;нет;;;9410;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037700084674;ГБОУ СОШ № 1908;(495) 704-52-11;schuv1908.mskobr.ru;s1908k405@yandex.ru;;
69;7038;7038;VAO___214;сведения отсутствуют;Первомайская ул. 113к1;сведения отсутствуют;19955,7302;14177,1494;19219;92624;площадка спортивная универсальная;;нет;08:00-22:00;искусственное;прожекторное освещение;нет;нет;;;13785;междворовые спортивные площадки;муниципалитет;ВАО;Восточное Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;1027700554056;Администрация муниципального округа Восточное Измайлово;(499) 463-62-09;нет;v_izml@vao.mos.ru;Добавлено;0
70;7046;7046;VAO___222;сведения отсутствуют;Измайловский бульв. 60/10;сведения отсутствуют;19766,8173;14417,9207;8636;92617;площадка спортивная универсальная;;нет;08:00-22:00;искусственное;прожекторное освещение;нет;нет;;;13773;междворовые спортивные площадки;муниципалитет;ВАО;Восточное Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;1027700554056;Администрация муниципального округа Восточное Измайлово;(499) 463-62-09;нет;v_izml@vao.mos.ru;Добавлено;0
71;7087;7087;VAO___263;сведения отсутствуют;15-я Парковая ул. 24к1;бесплатно;20175,3348;14817,3762;18905;92620;площадка спортивная универсальная;;нет;08:00-22:00;песчаное;прожекторное освещение;нет;нет;;;13778;междворовые спортивные площадки;муниципалитет;ВАО;Восточное Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;1027700554056;Администрация муниципального округа Восточное Измайлово;(499) 463-62-09;нет;v_izml@vao.mos.ru;Добавлено;0
72;3280;3280;DOGM__2688;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 448;Восточный / Восточный / пос. Акулово / Дом- 43А;бесплатно;18356,4848;37488,7064;2105210;10223;площадка спортивная универсальная;;да;будни с 8:00 до 21:00, выходные с 8:00 до 21:00;искусственное;без освещения;да;сведения отсутствуют;;;10223;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Восточный;нет;да;нет;нет;да;нет;нет;да;1037739060358;ГБОУ СОШ № 448;(495) 617-63-76;akulovo448sch.ru;ssch448@yandex.ru;;
73;4330;4330;DOGM__3738;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 664;Восточный / Восточный / Главная ул. / Дом- 13;бесплатно;23088,757;17054,473;2105219;10232;площадка спортивная универсальная;;нет;будни с 08.00 до 21.00, выходные с 09.00 до 21.00;песчаное;уличные столбы освещения;да;нет;;;10232;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1037739409333;ГБОУ СОШ №664;(499) 780-97-98;schv664.mskobr.ru;sch0664@mail.ru;;
74;4624;4624;MSPORT4;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;сведения отсутствуют;23803,3722;16654,3088;;106996;площадка спортивная универсальная;;да;Понедельник с 8:00 до 22:00 Вторник с 8:00 до 22:00 Среда с 8:00 до 22:00 Четверг с 8:00 до 22:00 Пятница с 8:00 до 22:00 Суббота с 8:00 до 22:00 Воскресенье с 8:00 до 22:00;искусственное;уличные столбы освещения;да;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55.81602969870421;37.877937881042534;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы""";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
75;4630;4630;MSPORT10;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;4000 руб.;23724,9896;16659,0844;;107002;площадка спортивная универсальная;;да;Понедельник с 8:00 до 22:00 Вторник с 8:00 до 22:00 Среда с 8:00 до 22:00 Четверг с 8:00 до 22:00 Пятница с 8:00 до 22:00 Суббота с 8:00 до 22:00 Воскресенье с 8:00 до 22:00;искусственное;уличные столбы освещения;нет;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55.816076415812596;37.876687971642;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы""";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
76;4739;4739;MSPORT119;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;500 руб.;23884,3129;16519,8446;;107004;площадка спортивная универсальная;;да;Понедельник с 8:00 до 22:00 Вторник с 8:00 до 22:00 Среда с 8:00 до 22:00 Четверг с 8:00 до 22:00 Пятница с 8:00 до 22:00 Суббота с 8:00 до 22:00 Воскресенье с 8:00 до 22:00;специальное;уличные столбы освещения;нет;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55.81481804830375;37.87921729474212;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
77;4631;4631;MSPORT11;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;500 руб.;23787,4699;16641,1346;;107003;площадка спортивная универсальная;;да;Понедельник с 8:00 до 22:00 Вторник с 8:00 до 22:00 Среда с 8:00 до 22:00 Четверг с 8:00 до 22:00 Пятница с 8:00 до 22:00 Суббота с 8:00 до 22:00 Воскресенье с 8:00 до 22:00;специальное;уличные столбы освещения;нет;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55.815912152183586;37.877683071186425;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы""";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
78;7218;7218;VAO___394;сведения отсутствуют;пос. Акулово 15;бесплатно;18727,2018;37830,5533;314;92448;площадка спортивная универсальная;;нет;круглосуточно;искусственное;уличные столбы освещения;нет;нет;;;13812;междворовые спортивные площадки;муниципалитет;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;5077746951618;"ОАО ""РЭУ - 62 района Восточный""";(495) 613-67-80;нет;oaoreu62@mail.ru;Внесены изменения;0
79;7219;7219;VAO___395;сведения отсутствуют;пос. Акулово 4;бесплатно;18572,1651;38075,3368;61209;92450;площадка спортивная универсальная;;нет;круглосуточно;искусственное;прожекторное освещение;нет;нет;;;13814;междворовые спортивные площадки;муниципалитет;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;5077746951618;"ОАО ""РЭУ - 62 района Восточный""";(495) 613-67-80;нет;oaoreu62@mail.ru;Внесены изменения;0
80;7249;7249;VAO___425;сведения отсутствуют;Главная ул. 12;бесплатно;23055,1071;16870,2046;5481;91925;площадка спортивная универсальная;;нет;круглосуточно;искусственное;уличные столбы освещения;нет;нет;;;13806;междворовые спортивные площадки;муниципалитет;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1067746822813;"ОАО ""РЭУ - 56 района Восточный""";(499) 780-56-00;www.reu-56msk.ru;oleg.perepechin@yandex.ru;Внесены изменения;0
81;7256;7256;VAO___432;сведения отсутствуют;Главная ул. 19;бесплатно;23247,9887;17159,1301;5487;93173;площадка спортивная универсальная;;нет;круглосуточно;искусственное;смешанное освещение;нет;нет;;;13815;междворовые спортивные площадки;муниципалитет;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1067746822813;"ОАО ""РЭУ - 56 района Восточный""";(499) 780-56-00;www.reu-56msk.ru;oleg.perepechin@yandex.ru;Внесены изменения;0
82;7257;7257;VAO___433;сведения отсутствуют;Главная ул. 22;бесплатно;23358,9816;17014,7996;5491;91927;площадка спортивная универсальная;;нет;круглосуточно;искусственное;смешанное освещение;нет;нет;;;13818;междворовые спортивные площадки;муниципалитет;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1067746822813;"ОАО ""РЭУ - 56 района Восточный""";(499) 780-56-00;www.reu-56msk.ru;oleg.perepechin@yandex.ru;Внесены изменения;0
91;1735;1735;DOGM__1143;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 84;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 10; Корп- 5";бесплатно;20238,4545;3463,5366;2128857;9162;площадка спортивная универсальная;;нет;Будни с 8-00 до 19-00, выходные с 10-00 до 19-00;искусственное;без освещения;да;нет;;;9162;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739153320;ГБОУ СОШ № 84;(495) 376-41-17;schuv84.mskobr.ru;info@rost84.ru;;
92;1743;1743;DOGM__1151;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 84;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 10; Корп- 5";бесплатно;20238,4545;3463,5366;2128857;9162;площадка спортивная универсальная;;нет;Будни с 8-00 до 19-00, выходные с 10-00 до 19-00;искусственное;без освещения;да;нет;;;9162;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739153320;ГБОУ СОШ № 84;(495) 376-41-17;schuv84.mskobr.ru;info@rost84.ru;;
93;1636;1636;DOGM__1044;"Государственное бюджетное образовательное учреждение города Москвы детский оздоровительно-образовательный центр ""Юго-Восточный""";"Юго-Восточный / Выхино-Жулебино / Ташкентская ул. / Дом- 33; Корп- 2";бесплатно;19241,6717;3090,3682;2128470;9777;площадка спортивная универсальная;;нет;с 8:00 до 20:00;искусственное;прожекторное освещение;да;нет;;;9777;учреждения (центры) дополнительного образования;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739543181;"ГБОУ ДООЦ ""Юго-Восточный""";(495) 376-56-70;u-vostok.dop.mskobr.ru;dooz-uvuo@yandex.ru;;
112;3982;3982;DOGM__3390;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением биологии и химии № 1344;Юго-Восточный / Выхино-Жулебино / ул. Чугунные Ворота / Дом- 11;бесплатно;18967,8705;3158,1769;2128850;9358;площадка спортивная универсальная;;нет;в будни: с 19.00 до 21.00, в выходные (воскресенье) , праздничные дни и каникулы: с 10.00 до 21.00;специальное;уличные столбы освещения;да;нет;;;9358;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739442113;ГБОУ СОШ с углубленным изучением биологии и химии № 1344;(495) 376-45-35;www.schuvu1344.mskobr.ru;mail@schuvu1344.ru;;
83;3034;3034;DOGM__2442;Государственное бюджетное образовательное учреждение города Москвы детский сад № 2443;Восточный / Восточный / Главная ул. / Дом- 5А;бесплатно;22802,1645;17007,7484;2105182;0;площадка спортивная универсальная;Площадка спортивная универсальная;нет;ежедневно, кроме выходный дней;искусственное;уличные столбы освещения;да;нет;;;0;дошкольные учреждения;сведения отсутствуют;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1037719024640;ГБОУ детский сад №2443;(499) 780-77-43;ds2443;detsad2443@yandex.ru;;
84;1223;1223;DOGM__631;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1084";"Юго-Восточный / Выхино-Жулебино / Привольная ул. / Дом- 17; Корп- 1";бесплатно;21512,9207;3555,8572;2700371;9285;площадка спортивная универсальная;многофункциональная площадка;нет;с 16.00-21.00;асфальтовое, бетонное;прожекторное освещение;да;нет;;;9285;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;да;1027700548897;ГБОУ СОШ №1084;(495) 705-59-24;schuvz1084.mskobr.ru;sch1084@rambler.ru;;
85;4017;4017;DOGM__3425;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением математики № 1350;"Юго-Восточный / Выхино-Жулебино / Ташкентский пер. / Дом- 7; Корп- 3";бесплатно;20442,2503;4436,4302;2128859;9359;площадка спортивная универсальная;Универсальная площадка;нет;16:30-19:30;асфальтовое, бетонное;уличные столбы освещения;нет;нет;;;9359;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739115919;ГБОУ средняя общеобразовательная школа с углублённым изучением математики № 1350;(495) 372-05-22;schuvu1350.mskobr.ru;sch1350@mail.ru;;
86;1148;1148;DOGM__556;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1597;Юго-Восточный / Выхино-Жулебино / Ташкентская ул. / Дом- 6;бесплатно;19995,0001;4691,9446;2128834;8632;площадка спортивная универсальная;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;8632;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027739355093;ГБОУ гимназия № 1597;(495) 376-05-60;gymuv1597.mskobr.ru;gim1597@mail.ru;;
87;1329;1329;DOGM__737;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1457;"Юго-Восточный / Выхино-Жулебино / Хвалынский бульв. / Дом- 4; Корп- 4";бесплатно;22068,7069;3740,2146;2700357;11776;площадка спортивная универсальная;ГБОУ ЦО № 1457;нет;с 15.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;11776;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037700069032;ГБОУ ЦО № 1457;(495) 705-52-11;couv1457.mscobr.ru;centrobraz1457@yandex.ru;;
88;1449;1449;DOGM__857;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1597;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 5; Корп- 2";бесплатно;20440,8251;3155,1137;2128853;8632;площадка спортивная универсальная;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;8632;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027740000000;ГБОУ гимназия № 1597;(495) 376-43-59;gymuv1597.mskobr.ru;gim1597@mail.ru;;
89;1521;1521;DOGM__929;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1597;Юго-Восточный / Выхино-Жулебино / Ташкентская ул. / Дом- 6;бесплатно;19995,0001;4691,9446;2128834;8632;площадка спортивная универсальная;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;8632;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027739355093;ГБОУ гимназия № 1597;(495) 376-05-60;gymuv1597.mskobr.ru;gim1597@mail.ru;;
90;1734;1734;DOGM__1142;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 84;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 10; Корп- 5";бесплатно;20238,4545;3463,5366;2128857;9162;площадка спортивная универсальная;;нет;Будни с 8-00 до 19-00, выходные с 10-00 до 19-00;искусственное;без освещения;да;нет;;;9162;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739153320;ГБОУ СОШ № 84;(495) 376-41-17;schuv84.mskobr.ru;info@rost84.ru;;
158;6704;6704;UZAO__233;Темп;Балаклавский просп. 38;нет;4882,0323;-2110,3802;1376;0;площадка спортивная универсальная;;нет;с 8:00 до 22:00;грунтовое;прожекторное освещение;да;нет;;;12162;междворовые спортивные площадки;муниципалитет;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1027739739598;Администрация муниципального округа Зюзино;(495) 319-10-11;www.munzuzino.ru;info@zuzino@mail.ru;Добавлено;
