0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
94;3627;3627;DOGM__3035;Государственное бюджетное образовательное учреждение города Москвы детский сад для детей раннего возраста № 398;"Западный / Филевский Парк / ул. Василисы Кожиной / Дом- 20; Стр- 1";бесплатно;-380,672;7595,3558;10337;618;городок тренажерный универсальный;нет;нет;режим дня;искусственное;уличные столбы освещения;да;нет;;;618;дошкольные учреждения;Департамент образования города Москвы;ЗАО;Филёвский Парк;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;ГБОУ детский сад № 398;(499) 144-37-23;нет;нет;;
96;1667;1667;DOGM__1075;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1497;"Западный / Филевский Парк / ул. Барклая / Дом- 15; Корп- 3";бесплатно;-318,8293;8630,8887;2127876;11409;городок тренажерный универсальный;;нет;08:00-22:00;отсыпное;смешанное освещение;да;нет;;;11409;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Филёвский Парк;нет;нет;нет;нет;нет;нет;нет;нет;1037730000000;ГБОУ ЦО № 1497;(499) 145-14-87;co1497.mskzapad.ru;co1497@mail.ru;;
796;2339;2339;DOGM__1747;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 245;Северо-Восточный / Бибирево / ул. Конёнкова / Дом- 10А;бесплатно;7154,6546;24954,5567;2114125;9843;городок тренажерный универсальный;нет;нет;8:00-22:00;специальное;без освещения;да;нет;;;9843;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;да;нет;нет;да;нет;нет;нет;1037739351902;ГБОУ СОШ № 245;(499) 207-89-32;sch245.sv.mskobr.ru;sch245@yandex.ru;;
560;4481;4481;DOGM__3889;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 51;"Юго-Западный / Теплый Стан / Ленинский просп. / Дом- 125; Корп- 4";бесплатно;-987,8668;-2565,9592;2108306;9311;городок тренажерный универсальный;;нет;8.30-20.00;песчаное;смешанное освещение;нет;нет;;;9311;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Тёплый Стан;нет;нет;нет;нет;нет;нет;нет;нет;1027700443858;ГБОУ СОШ№51;(495) 438-24-56;gou51.mosuzedu.ru;sch51@mosuzedu.ru;;
561;4753;4753;MSPORT133;ГБОУ ЦО «Самбо-70» Москомспорта;ул. Академика Виноградова 4Б;сведения отсутствуют;-641,7608;-3999,5387;;107122;городок тренажерный универсальный;;да;Понедельник с 8:00 до 20:00 Вторник с 8:00 до 20:00 Среда с 8:00 до 20:00 Четверг с 8:00 до 20:00 Пятница с 8:00 до 20:00 Суббота с 8:00 до 20:00 Воскресенье с 8:00 до 20:00;специальное;лампы дневного освещения;да;сведения отсутствуют;55,6310982008;37,4880516252;39877;общеобразовательные учреждения;Департамент физической культуры и спорта города Москвы;ЮЗАО;Тёплый Стан;нет;нет;да;да;нет;нет;да;да;1037700198106;"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Самбо-70"" Департамента физической культуры и спорта города Москвы";(495) 339-69-44;sambo-70.ru;sambo70@mossport.ru;внесены изменения;
575;3339;3339;DOGM__2747;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1150;Зеленоградский / Крюково / Зеленоград / Корп- 1609;бесплатно;-21454,7558;34325,4486;3700094;10251;городок тренажерный универсальный;;нет;c 8:00 до 20:00 без выходных;отсыпное;уличные столбы освещения;да;нет;;;10251;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739302788;ГБОУ СОШ №1150;(499) 717-03-43;schzg1150.mskobr.ru;s1150@zou.ru;;
576;1996;1996;DOGM__1404;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2045;Зеленоградский / Крюково / Зеленоград / Корп- 2031;бесплатно;-20478,1829;34134,3909;3701781;12215;городок тренажерный универсальный;;нет;будни с 8:30 до 21:00, выходные 9:00 до 21:00;отсыпное;уличные столбы освещения;да;нет;;;12215;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1107746515612;ГБОУ СОШ №2045;(499) 210-07-71;cozg2045.mskobr.ru;s2045@zou.ru;;
577;1158;1158;DOGM__566;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1912;Зеленоградский / Крюково / Зеленоград / Корп- 1816;бесплатно;-20785,5475;35142,709;1900087;10363;городок тренажерный универсальный;;нет;будни с 8:00 до 21:00, суббота с 8:00 до 21:00;травяное;уличные столбы освещения;да;нет;;;10363;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739300280;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1912;(499) 738-01-18;www.schzg1912.mskobr.ru;s1912@zou.ru;;
752;7720;7720;ZAO___450;игровая площадка;Веерная, д.46 к 1;бесплатно;-679,4481;5157,6982;310073;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
753;7729;7729;ZAO___459;игровая площадка;Б.Очаковская, д. 42;бесплатно;-3265,1663;1104,7106;310050;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
754;7731;7731;ZAO___461;игровая площадка;Очаковское ш., 8, корп. 1;бесплатно;-2509,4981;3216,1897;18281;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
755;7774;7774;ZAO___504;игровая площадка;Озерная, д. 31, корп. 3;бесплатно;-2889,4572;616,818;17341;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
756;7776;7776;ZAO___506;игровая площадка;1-й Очаковский пер., д. 10;бесплатно;-2403,8135;1873,5913;18264;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
540;4543;4543;DPIOOS47;"Природно-исторический парк ""Кузьминки-Люблино""";улица Маршала Чуйкова, дом 13, корпус 3;бесплатно;16584,841;2787,1994;29194;;городок тренажерный универсальный;;нет;будни с 00:00 до 24:00, выходные с 00:00 до 24:00;натуральное;без освещения;нет;нет;;;;спортивные комплексы;Департамент природопользования и охраны окружающей среды города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1087746155892;"ГПБУ ""Упраление ООПТ по ЮВАО""";(495) 258-45-60;kuzpark.ru;info@kuzpark.ru;Добавлено;
599;1443;1443;DOGM__851;"Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка - детский сад № 16 ""ГАН ХАМА""";Северный / Левобережный / Валдайский пр. / Дом- 20;бесплатно;-2019,5591;22839,0235;2112242;11419;городок тренажерный универсальный;;нет;с 07.00-19.00;искусственное;без освещения;да;нет;;;11419;дошкольные учреждения;Департамент образования города Москвы;САО;Левобережный;нет;нет;нет;нет;нет;нет;нет;нет;1037739007173;"Государственное бюджетноеобразовательное учреждение г.Москвы центр развития ребенка - детский сад № 16 ""ГАН ХАМА""";(499) 458-08-72;ccrds16.mskobr.ru;ganchamah@mail.ru;;
600;4428;4428;DOGM__3836;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 167 имени Маршала Л.А.Говорова;Северный / Левобережный / Ленинградское шоссе / Дом- 94А;бесплатно;-1566,1519;21053,5394;2111997;12256;городок тренажерный универсальный;;нет;15:00-21:00;специальное;без освещения;да;нет;;;12256;общеобразовательные учреждения;Департамент образования города Москвы;САО;Левобережный;нет;нет;нет;нет;нет;да;нет;нет;1127747093100;ГБОУ СОШ № 167 имени Маршала Л.А. Говорова;(499) 458-21-01;schs692.mskobr.ru;schooladmin692@rambler.ru;;
601;4429;4429;DOGM__3837;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 167 имени Маршала Л.А.Говорова;Северный / Левобережный / Смольная ул. / Дом- 37А;бесплатно;-1192,1844;21508,2813;2111998;12256;городок тренажерный универсальный;;нет;15:00-21:00;специальное;без освещения;да;нет;;;12256;общеобразовательные учреждения;Департамент образования города Москвы;САО;Левобережный;нет;нет;нет;нет;нет;да;нет;нет;1127747093100;ГБОУ СОШ № 167 имени Маршала Л.А. Говорова;(499) 457-70-71;schs692.mskobr.ru;info@school167.msk.ru;;
562;2973;2973;DOGM__2381;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 840;"Южный / Царицыно / Кавказский бульв. / Дом- 37; Корп- 2";бесплатно;9797,9525;-4567,8651;2123108;0;городок тренажерный универсальный;;нет;8:00 до 21:00;отсыпное;уличные столбы освещения;да;нет;;;0;общеобразовательные учреждения;сведения отсутствуют;ЮАО;Царицыно;нет;нет;нет;нет;нет;нет;нет;нет;1027700381994;ГБОУ СОШ № 840;(495) 325-54-81;schu840.mssobr.ru;sch840@sinergi.ru;;
625;2521;2521;DOGM__1929;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Политехнический Колледж № 50;Зеленоградский / Матушкино / Зеленоград, 3-й Западный пр. / Дом- 4;бесплатно;-19391,907;38247,3106;2118625;0;городок тренажерный универсальный;;нет;16:30 - 22:00;искусственное;без освещения;нет;нет;;;0;учреждения среднего профессионального образования;сведения отсутствуют;ЗелАО;Матушкино;нет;нет;нет;нет;нет;нет;нет;нет;1057735006130;ГБОУ СПО Политехнический Колледж №50;(499) 736-56-03;k50.mskcollege.ru;50@prof.educom.ru;;
639;3802;3802;DOGM__3210;"Государственное бюджетное образовательное учреждение города Москвы центр образования ""Школа здоровья"" № 1099";Северо-Восточный / Ярославский / ул. Ротерта / Дом- 5;бесплатно;14119,5711;23063,9299;2124940;9947;городок тренажерный универсальный;;да;понедельник-суббота с 8:30 до 21:00;специальное;уличные столбы освещения;да;сведения отсутствуют;;;9947;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Ярославский;нет;да;нет;нет;да;да;нет;да;1027700587078;ГБОУ ЦО №1099;(499) 188-17-58;co1099sv.mskobr.ru;1099school@mail.ru;;
641;1481;1481;DOGM__889;"Государственное бюджетное образовательное учреждение города Москвы детский оздоровительно-образовательный центр ""Истра""";"Центральный / Замоскворечье / Климентовский пер. / Дом- 1/18; Стр- 1";бесплатно;8360,4001;8186,2689;2101953;9758;городок тренажерный универсальный;уличные тренажеры;нет;с 09:00 до 21:00;специальное;смешанное освещение;да;нет;;;9758;учреждения (центры) дополнительного образования;Департамент образования города Москвы;ЦАО;Замоскворечье;нет;да;да;да;да;да;нет;да;1027739748805;"ГБОУ ДООЦ ""Истра""";(495) 747-07-06;istra.dop.mskobr.ru;istradooc@gmail.com;;
642;1869;1869;DOGM__1277;Государственное бюджетное образовательное учреждение города Москвы лицей №507;Южный / Нагатино-Садовники / ул. Садовники / Дом- 12;бесплатно;9786,5502;191,3161;3800007;12214;городок тренажерный универсальный;;нет;8.30-21.00;травяное;прожекторное освещение;да;нет;;;12214;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Нагатино-Садовники;нет;нет;нет;нет;нет;нет;нет;нет;1127746768820;Государственное бюджетное образовательное учреждение города Москвы лицей №507;(499) 612-50-77;schu507.mskobr.ru;sch507@sinergi.ru;;
757;7941;7941;ZAO___671;игровая площадка;Веерная, д. 16 а;бесплатно;-750,4889;4683,5639;3504;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
758;7946;7946;ZAO___676;игровая площадка;Проектируемый проезд 1980, д.5;бесплатно;-3241,5296;763,1911;20825;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
533;3331;3331;DOGM__2739;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 517;Юго-Западный / Котловка / Нахимовский просп. / Дом- 10;бесплатно;6110,357;84,2203;2108480;9338;городок тренажерный универсальный;;нет;8.00-20.00;искусственное;без освещения;да;нет;;;9338;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Котловка;нет;нет;нет;нет;нет;нет;нет;нет;1037739026929;ГБОУ СОШ № 517;(499) 121-92-33;schuz517.mskobr.ru;school517@mail.ru;;
534;2750;2750;DOGM__2158;"Государственное бюджетное образовательное учреждение Московский городской центр детского творчества ""Культура и Образование""";"Юго-Восточный / Кузьминки / Волгоградский просп. / Дом- 109; Корп- 6";бесплатно;16497,2;4711,3307;2128984;11352;городок тренажерный универсальный;;нет;будни с 8:00 до 21:00, выходные с 8:00 до 21:00;искусственное;без освещения;нет;нет;;;11352;учреждения (центры) дополнительного образования;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1027739028558;"ГБОУ МГЦДТ ""Культура и Образование""";(495) 919-31-21;www.ku-obr.ru;ku.obr@mail.ru;;
824;257;257;DGKHIB75;Парк по Борисовским прудам;Маршала Захарова 2-10, Борисовский проезд 1-15;нет;12789,2533;-4271,7657;0;0;городок тренажерный универсальный;;нет;с7до22ч;искусственное;смешанное освещение;да;нет;;;0;парки (озелененные городские территории;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;да;нет;нет;нет;1057748436811;"ГУП ""Горзеленхоз №4""";(499) 613-79-94;нет;zelenhoz4@mail.ru;Добавлено;
825;258;258;DGKHIB76;Парк по Борисовским прудам;Маршала Захарова 2-10, Борисовский проезд 1-15;нет;12541,8673;-4694,703;0;0;городок тренажерный универсальный;;нет;с7до22ч;искусственное;смешанное освещение;да;нет;;;0;парки (озелененные городские территории;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;да;нет;нет;нет;1057748436811;"ГУП ""Горзеленхоз №4""";(499) 613-79-94;нет;zelenhoz4@mail.ru;Добавлено;
826;259;259;DGKHIB77;Парк по Борисовским прудам;Маршала Захарова 2-10, Борисовский проезд 1-15;нет;12560,3882;-4517,4319;0;0;городок тренажерный универсальный;;нет;с7до22ч;искусственное;смешанное освещение;да;нет;;;0;парки (озелененные городские территории;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;да;нет;нет;нет;1057748436811;"ГУП ""Горзеленхоз №4""";(499) 613-79-94;нет;zelenhoz4@mail.ru;Добавлено;
827;3608;3608;DOGM__3016;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 420;"Южный / Орехово-Борисово Северное / Шипиловская ул. / Дом- 18; Корп- 2";бесплатно;13200,6283;-5537,6568;3801829;2330;городок тренажерный универсальный;нет;нет;круглосуточно;искусственное;уличные столбы освещения;нет;нет;;;2330;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;нет;нет;нет;нет;1027739337636;ГБОУ СОШ № 420;(495) 392-26-00;schu420.mskobr.ru;sch420@sinergi.ru;;
627;1171;1171;DOGM__579;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1297;Центральный / Мещанский / Большая Переяславская ул. / Дом- 8А;бесплатно;9090,9751;12762,56;2126193;8734;городок тренажерный универсальный;;да;Рабочие дни с 17:00 до 21:00, праздничные дни с 10:00 до 21:00;искусственное;лампы дневного освещения;да;сведения отсутствуют;;;8734;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Мещанский;нет;нет;нет;нет;нет;нет;нет;нет;1117746460655;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1297;(495) 631-21-14;нет;нет;;
696;7632;7632;ZAO___362;игровая площадка;4-й Очаковский пер, д. З;бесплатно;-2757,2936;1770,1935;0;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
697;7639;7639;ZAO___369;игровая площадка;"Веерная, д. 1, корп. 4; д. 1, корп. 5";бесплатно;-1079,6312;4519,9188;0;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
698;7640;7640;ZAO___370;игровая площадка;"Веерная, д. 3, корп. 1; д. 3, корп. 2; д. 3, корп. 3";бесплатно;-1234,3016;4538,3823;0;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
699;7641;7641;ZAO___371;игровая площадка;"Веерная, д. 3, корп. 5; д. 3, корп. 6";бесплатно;-1262,1783;4473,8833;0;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
700;7682;7682;ZAO___412;игровая площадка;Веерная, д. 42, корп. 2;бесплатно;-776,5504;5235,2213;3524;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
724;8264;8264;ZAO___994;игровая площадка;Матвеевская, д. 16;бесплатно;-1779,7201;3977,125;13990;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;да;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
725;8298;8298;ZAO___1028;игровая площадка;М.Поливановой, д. 6;бесплатно;-2871,0686;1247,5859;20456;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
726;8102;8102;ZAO___832;игровая площадка;Б.Очаковская, д. 28;бесплатно;-2884,9593;1572,7595;310006;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
727;8111;8111;ZAO___841;игровая площадка;Нежинская, д. 19, корп. 2;бесплатно;-2049,9326;4421,5339;15988;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
728;8113;8113;ZAO___843;игровая площадка;Веерная, д. 1, корп. 2;бесплатно;-1053,702;4451,6562;61098;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
729;8114;8114;ZAO___844;игровая площадка;Веерная, д. 1, корп. 1;бесплатно;-1093,7865;4530,3699;61278;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
730;8115;8115;ZAO___845;игровая площадка;Веерная, д.30, корп. 6;бесплатно;-1400,5186;4866,9491;310014;0;городок тренажерный универсальный;игровая площадка;нет;с 07:00 до 23:00;искусственное;уличные столбы освещения;да;нет;;;0;;префектура;ЗАО;Очаково-Матвеевское;нет;нет;нет;нет;нет;нет;нет;нет;1077760084027;"ГКУ ""ИС района Очаково-Матвеевское""";(495) 442-83-73;нет;guis_om@mail.ru;Добавлено;
212;7005;7005;VAO___181;сведения отсутствуют;Союзный пр-т, 6, к. 3;бесплатно;19313,8913;9196,6111;0;94573;городок тренажерный универсальный;;нет;9.00-23.00;отсыпное;уличные столбы освещения;да;нет;;;15101;плоскостные спортивные сооружения;префектура;ВАО;Новогиреево;нет;нет;нет;нет;нет;нет;нет;нет;1137746151432;"ООО ""Ефро СП""";(925) 892-59-45;нет;integralm@bk.ru;Добавлено;Отсутствовал в списке
213;7007;7007;VAO___183;сведения отсутствуют;Фрязевская, 15, к. 1;бесплатно;20618,9512;9028,4681;0;94571;городок тренажерный универсальный;;нет;9.00-23.00;отсыпное;уличные столбы освещения;да;нет;;;15086;плоскостные спортивные сооружения;префектура;ВАО;Новогиреево;нет;нет;нет;нет;нет;нет;нет;нет;1137746151432;"ООО ""Ефро СП""";(925) 892-59-45;нет;integralm@bk.ru;Добавлено;Отсутствовал в списке
214;3430;3430;DOGM__2838;Государственное бюджетное образовательное учреждение города Москвы центр образования №1446;"Северо-Восточный / Алтуфьевский / Костромская ул. / Дом- 14; Корп- 1";бесплатно;6025,1453;24160,3611;2114139;9949;городок тренажерный универсальный;;нет;с 08:00 до 22:00;асфальтовое, бетонное;без освещения;нет;нет;;;9949;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Алтуфьевский;нет;нет;нет;нет;нет;да;нет;да;1027739804190;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1446;(499) 902-22-27;co1446sv.mskobr.ru;schol164@yandex.ru;;
215;5383;5383;SVAO__304;"тренажерный городок ""Инженерная ул. 16""";Инженерная ул. 16;бесплатно;5077,2952;23812,2236;;0;городок тренажерный универсальный;"тренажерный городок ""Инженерная ул. 16""";нет;08.00-22.00;асфальтовое, бетонное;прожекторное освещение;да;нет;55,88046;37,57966;0;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Алтуфьевский;нет;нет;нет;нет;да;нет;нет;нет;1037739208517;ГБОУ СОШ №302;(499) 900-90-30;www.sch961sv.mskobr.ru;scool302@mail.ru;Подтверждено;
216;2965;2965;DOGM__2373;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 961;Северо-Восточный / Алтуфьевский / Бибиревская ул. / Дом- 5;бесплатно;5972,9164;23834,9632;2103653;11336;городок тренажерный универсальный;;нет;с 10:00 до 20:00, выходные с 10:00 до 21:00;грунтовое;без освещения;нет;нет;;;11336;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Алтуфьевский;нет;нет;нет;нет;нет;нет;нет;нет;1027700477221;ГБОУ СОШ № 961;(499) 902-94-65;sch961sv.mskobr.ru;gou961@yandex.ru;;
218;2349;2349;DOGM__1757;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 301;Северо-Восточный / Алтуфьевский / Алтуфьевское шоссе / Дом- 60Б;бесплатно;5793,7502;24072,7778;2114126;9868;городок тренажерный универсальный;;нет;будни с 15.00 до 21.00 выходные с 10.00 до 21.00;искусственное;без освещения;да;нет;;;9868;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Алтуфьевский;нет;нет;нет;нет;нет;нет;нет;нет;1027739899593;ГБОУ СОШ №301;(499) 902-46-77;sch301sv.mskobr.ru;sch301dir@yandex.ru;;
219;398;398;DK____82;Тренажерная площадка;ул. Таганская, вл. 40-42;бесплатно;10670,6965;7991,4751;0;0;городок тренажерный универсальный;;нет;с 7.00 до 23.00;специальное;смешанное освещение;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ЦАО;Таганский;нет;нет;нет;нет;да;нет;нет;нет;1027739718203;"ГАУК г. Москвы ПКиО ""Таганский""";(495) 912-27-17;www.parktaganskiy.ru;gpkiotag@mail.ru;Подтверждено;
