0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
115;4807;4807;MSPORT187;ГБОУ ДОДСН «ДЮСШ «Косино» Москомспорта;ул. Николая Старостина 8А;дети с тренером-150;22309,5369;7042,2987;;106965;бассейн плавательный крытый;;нет;Понедельник с 8:00 до 23:00 Вторник с 8:00 до 23:00 Среда с 8:00 до 23:00 Четверг с 8:00 до 23:00 Пятница с 8:00 до 23:00 Суббота с 8:00 до 23:00 Воскресенье с 8:00 до 23:00;специальное;лампы дневного освещения;нет;нет;55.72976959252409;37.85332905768803;39828;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ВАО;Косино-Ухтомский;нет;да;да;нет;да;нет;нет;да;1027720009580;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа ""Косино"" Департамента физической культуры и спорта города Москвы";(495) 700-84-33;kosino-sport.ru;kosino@mossport.ru;внесены изменения;
117;4639;4639;MSPORT19;"Физкультурно - оздоровительный комплекс ""Кузьминки"" ГБОУ ДОДСН «СДЮСШОР № 64» Москомспорта";Есенинский бульв. 9к2с1;предоставляются бесплатные услуги льготным категориям, разовое занятие 220 руб.;17811,2513;3776,1565;;107174;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 23:00 Вторник с 7:00 до 23:00 Среда с 7:00 до 23:00 Четверг с 7:00 до 23:00 Пятница с 7:00 до 23:00 Суббота с 7:00 до 23:00 Воскресенье с 7:00 до 23:00;специальное;лампы дневного освещения;нет;нет;55.700618578679745;37.781521733349045;39887;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮВАО;Кузьминки;нет;да;да;нет;да;нет;нет;да;1037739763588;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы "" Специализированная детско-юношеская спортивная школа олимпийского резерва № 64"" Департамента физической культуры и спорта гор";(499) 175-54-12;СДЮСШОР№64.рф;holy64@mail.ru;внесены изменения;
118;4752;4752;MSPORT132;"Дворец спорта ГБОУ ЦО ""Самбо-70""";ул. Академика Виноградова 4;только для учащихся;-734,4856;-3885,732;;105885;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 23:00 Вторник с 7:00 до 23:00 Среда с 7:00 до 23:00 Четверг с 7:00 до 23:00 Пятница с 7:00 до 23:00 Суббота с 7:00 до 23:00 Воскресенье с 7:00 до 23:00;специальное;лампы дневного освещения;да;нет;55.632120244267696;37.4865790924977;39552;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮЗАО;Теплый стан;нет;нет;нет;нет;нет;нет;нет;нет;1037700198106;"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Самбо-70"" Департамента физической культуры и спорта города Москвы";(495) 339-69-44;sambo-70.ru;sambo70@mossport.ru;внесены изменения;
128;4727;4727;MSPORT107;"СК ""Чертаново"" ГБОУ ДОДСН МГФСО Москомспорта";мкр. Северное Чертаново к806;сведения отсутствуют;6071,2819;-3497,961;;106435;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 7:00 до 22:00 Воскресенье с 7:00 до 22:00;специальное;лампы дневного освещения;нет;нет;55.63556814276581;37.5946431673558;39710;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЮАО;Чертаново Северное;нет;да;нет;нет;да;нет;нет;нет;1027700174677;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы Специализированная детско-юношеская спортивная школа олимпийского резерва ""Московское городское физкультурно-спортивное объедин";(499) 242-88-59;mgfso.ru;mgfso@mossport.ru;внесены изменения;
129;4285;4285;DOGM__3693;Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 2309;Юго-Западный / Южное Бутово / Бутово Южное мкр.3 / Дом- 13;бесплатно;3550,9893;-13756,9785;51772;9149;бассейн плавательный крытый;;нет;9.30-19.00;специальное;лампы дневного освещения;да;нет;;;9149;дошкольные учреждения;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;да;нет;нет;да;нет;нет;да;1027700531847;Идеал -Сервис;(495) 716-19-63;нет;нет;;
130;4680;4680;MSPORT60;"Бассейн ""Изумрудный"" ГБУ «ЦФКиС ЮЗАО г. Москвы»";Южнобутовская ул. 96;230 руб.;834,7551;-15071,0908;;106486;бассейн плавательный крытый;;нет;Понедельник с 7:15 до 22:15 Вторник с 7:15 до 22:15 Среда с 7:15 до 22:15 Четверг с 7:15 до 22:15 Пятница с 7:15 до 22:15 Суббота с 8:00 до 20:45 Воскресенье с 8:00 до 20:45;специальное;лампы дневного освещения;нет;нет;55.53165355461276;37.511466852554776;39733;бассейны плавательные;Департамент физической культуры и спорта города Москвы;ЮЗАО;Южное Бутово;нет;да;да;да;да;нет;нет;да;1057747179104;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Юго-Западного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(499) 724-52-12;sport-uzao.ru/objects/isumrud;cfcs@list.ru;внесены изменения;
140;140;;;"Физкультурно-оздоровительный комплекс ""Самокат""
";Самокатная ул. 2с1;"нет данных
";11215,6407;10163,9297;;;"бассейн плавательный крытый
";"Физкультурно-оздоровительный комплекс ""Самокат""
";"да
";"нет данных
";"специальное
";"лампы дневного освещения
";нет;"нет данных
";;;;"физкультурно-оздоровительные комплексы
";"частная
";"ЮВАО
";"Лефортово
";"нет
";да;да;да;да;нет;нет;да;нет данных;"ООО ""Самокат""
";"+7 (495) 361 2777
";"нет данных
";"S.Eliseev@samokat-fb.ru
";нет данных;
143;143;;;"Фитнес-клуб ""Зебра""
";ул. Ленинская Слобода 19 с1;"нет данных
";9878,0414;4722,2314;;;"бассейн плавательный крытый
";"Фитнес-клуб ""Зебра""
";"да
";"нет данных
";"специальное
";"лампы дневного освещения
";"нет
";"нет данных
";;;;"бассейны плавательные
";"частная
";"ЮАО
";"Даниловский
";"нет
";да;да;да;да;нет;нет;да;"1057747178686
";"нет данных
";нет данных;"www.fitnes.ru
";нет данных;нет данных;нет данных
145;145;;;"Автономная некоммерческая организация ""МСК ""Северная звезда""
";"2-я Песчаная ул. 4А к1
";"нет данных
";1159,4696;14140,0298;;;"бассейн плавательный крытый
";;да;"нет данных
";"специальное
";"лампы дневного освещения
";нет;"нет данных
";;;;"физкультурно-оздоровительные комплексы
";"частная
";"САО
";"Сокол
";нет;да;да;да;да;нет;нет;да;нет данных;"Фитнес клуб ""Палестра""
";"нет данных
";"нет данных
";"нет данных
";"нет данных
";
127;3113;3113;DOGM__2521;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1387;Северо-Западный / Куркино / Соколово-Мещерская ул. / Дом- 27;1450;-7235,1998;26382,2267;3305424;9567;бассейн плавательный крытый;;нет;Ежедневно с 6:00 до 23:00;специальное;смешанное освещение;нет;нет;;;9567;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Куркино;нет;да;нет;нет;да;нет;нет;да;5087746281255;ГБОУ СОШ №1387;(499) 401-99-96;school1387.ru;info@school1387.ru;;
107;4716;4716;MSPORT96;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва ""Москвич"" Департамента физической культуры и спорта";Волгоградский просп. 46/15;разовое посещение: Детский 110 руб., Взрослый 220 руб.;14687,8663;4438,7037;;107090;бассейн плавательный крытый;;нет;Понедельник с 8:00 до 23:00 Вторник с 8:00 до 23:00 Среда с 8:00 до 23:00 Четверг с 8:00 до 23:00 Пятница с 8:00 до 23:00 Суббота с 8:00 до 23:00 Воскресенье с 8:00 до 23:00;специальное;лампы дневного освещения;нет;нет;55.706672889298126;37.7318802890628;39872;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЮВАО;Текстильщики;нет;да;да;да;да;нет;да;да;1037739215392;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва ""Москвич"" Департамента физической культуры и спорта";(499) 178-34-74;sport-moskvich.ru;moskvich@sport-moskvich.ru;внесены изменения;
108;4684;4684;MSPORT64;"ФОК ""Альбатрос"" ГБУ «ЦФКиС ЗАО г. Москвы»";Рассказовская ул. 31;разовое посещение - 220 руб./час;-11839,547;-5938,1949;;0;бассейн плавательный крытый;;нет;Понедельник с 7:30 до 22:00 Вторник с 7:30 до 22:00 Среда с 7:30 до 22:00 Четверг с 7:30 до 22:00 Пятница с 7:30 до 22:00 Суббота с 8:00 до 21:30 Воскресенье с 8:00 до 21:30;специальное;лампы дневного освещения;нет;нет;55.754038;37.620124;0;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЗАО;Внуково;нет;да;да;нет;да;нет;нет;да;1057746531864;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Западного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(499) 144-39-22;zaosport.ru;u.zao@mossport.ru;Добавленно;
109;689;689;DOGM__97;Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида №2410;Северный / Войковский / ул. Зои и Александра Космодемьянских / Дом- 13;3000;942,3095;17339,3617;3402391;11043;бассейн плавательный крытый;;нет;понедельник среда с 18.00 - до 19.00;специальное;лампы дневного освещения;нет;нет;;;11043;бассейны плавательные;Департамент образования города Москвы;САО;Войковский;нет;да;да;нет;да;нет;нет;да;1027700478992;ГБОУ Детский сад № 2410;(499) 159-94-55;ds2410.mskobr;dc-2410@yandex.ru;;
110;4677;4677;MSPORT57;"Физкультурно-оздравительный комплекс""Касатка"" ГБУ «ЦФКиС ВАО г. Москвы»";ул. Молостовых 10Ас5;Взрослые: будни - 250 руб., вых. - 280 руб., абонемент - 2650 руб. Дети: будни - 180 руб., вых. - 200 руб., абонемент - 2000 руб.;20816,5313;10381,1979;;107106;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 23:00 Вторник с 7:00 до 23:00 Среда с 7:00 до 23:00 Четверг с 7:00 до 23:00 Пятница с 7:00 до 23:00 Суббота с 7:00 до 23:00 Воскресенье с 7:00 до 23:00;специальное;лампы дневного освещения;нет;нет;55.75994691173862;37.8312452794157;39874;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Ивановское;нет;да;да;нет;да;нет;нет;да;1057747229099;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Восточного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(495) 306-44-24;vaosport.ru;c.vao@mossport.ru;внесены изменения;
111;4644;4644;MSPORT24;Физкультурно-оздоровительный комплекс ГБУ «ЦФКиС САО г. Москвы»;Большая Академическая ул. 77Ас3;Взрослое посещение 210 руб., детское 110 руб.;3361,8657;19691,9915;;107021;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 22:30 Вторник с 7:00 до 22:30 Среда с 7:00 до 22:30 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 7:45 до 22:30 Воскресенье с 7:45 до 22:30;специальное;лампы дневного освещения;нет;нет;55.84387127683192;37.55206014968382;39846;бассейны плавательные;Департамент физической культуры и спорта города Москвы;САО;Коптево;нет;да;да;нет;да;нет;нет;да;1057746531952;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Северного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(499) 905-47-41;sportsao.ru;c.sao@mossport.ru;внесены изменения;
112;2513;2513;DOGM__1921;Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 828;Северный / Коптево / 4-й Новомихалковский пр. / Дом- 6А;бесплатно;2985,1467;19476,9061;2103106;0;бассейн плавательный крытый;бассейн;нет;пн? вт, ср с 10.00-12.30;искусственное;лампы дневного освещения;да;нет;;;0;бассейны плавательные;сведения отсутствуют;САО;Коптево;нет;да;да;да;да;нет;нет;нет;1037700199965;ГБОУ детский сад комбинированного вида № 828;(499) 154-42-40;dskvp828.mskobr.ru;surova.marina-79@yandex.ru;;
131;4809;4809;MSPORT189;"ФОК ""Южное Бутово"" ГБОУ ДОДСН МГФСО Москомспорта";ул. Поляны 35;200 руб.;3176,6785;-12997,8646;;107191;бассейн плавательный крытый;;нет;Понедельник с 7:15 до 21:30 Вторник с 7:15 до 21:30 Среда с 7:15 до 21:30 Четверг с 7:15 до 21:20 Пятница с 7:15 до 21:30 Суббота с 7:15 до 21:30 Воскресенье с 7:15 до 21:30;специальное;лампы дневного освещения;нет;нет;55.55026658728048;37.54857753486291;39889;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮЗАО;Южное Бутово;нет;да;да;да;да;нет;нет;да;1027700174677;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы Специализированная детско-юношеская спортивная школа олимпийского резерва ""Московское городское физкультурно-спортивное объедин";(499) 242-84-44;mgfso.ru/fok-yuzhnoe-butovo;mgfso@mossport.ru;внесены изменения;
132;5608;5608;SZAO__100;"Многофункциональный комплекс ""Сходня""";ул. Фабрициуса 41;550 (баня и бассейн);-4726,005;19686,6985;2119436;91156;бассейн плавательный крытый;;нет;понедельник 12.00-24.00 остальные дни 10.00-24.00;специальное;прожекторное освещение;нет;нет;;;16479;физкультурно-оздоровительные комплексы;префектура;СЗАО;Южное Тушино;нет;да;да;да;да;нет;нет;да;1037739164781;"Многофункциональный комплекс ""Сходня""";(495) 948-00-50;www.club-fok.ru;info@club-fok.ru;Внесены изменения;
133;2699;2699;DOGM__2107;"Государственное бюджетное образовательное учреждение города Москвы детский сад № 586 ""Обыкновенное чудо""";"Северо-Западный / Хорошево-Мневники / ул. Генерала Глаголева / Дом- 28; Корп- 2";бесплатно;-1878,2512;13455,6089;2114701;0;бассейн плавательный крытый;"Плавательный бассейн ""Жемчужина""";нет;будни с 8.00 до 17.00;искусственное;лампы дневного освещения;да;нет;;;0;дошкольные учреждения;сведения отсутствуют;СЗАО;Хорошёво-Мневники;да;да;нет;нет;да;нет;нет;да;1097746581470;ПроСтройИнжиниринг;(495) 943-08-73;нет;prosi2012@mail.ru;;
65;4691;4691;MSPORT71;"ФОК ""Южнопортовый"" ГБУ «ЦФКиС ЮВАО г. Москвы»";ул. Трофимова 30к3;бесплатные абонементные группы для инвалидов и пенсионеров, разовое посещение - взрослый - 220 руб./день, детский - 110 руб./день;11642,9437;3854,6631;;107198;бассейн плавательный крытый;"ФОК ""Южнопортовый""";нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 7:00 до 22:00 Воскресенье с 7:00 до 22:00;специальное;лампы дневного освещения;нет;нет;55.70139774136025;37.68373114299275;39890;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮВАО;Южнопортовый;нет;да;да;да;да;да;нет;да;1057747178873;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Юго-Восточного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(495) 347-91-31;спортювао.рф;sportuvao@mail.ru;внесены изменения;
66;4768;4768;MSPORT148;ГБОУ ДОДСН «СДЮСШОР № 9» Москомспорта;Мытная ул. 42-44с1;только для детей;7386,4509;6067,9071;;107031;бассейн плавательный крытый;;да;Понедельник с 8:00 до 20:00 Вторник с 8:00 до 20:00 Среда с 8:00 до 20:00 Четверг с 8:00 до 20:00 Пятница с 8:00 до 20:00 Суббота с 8:00 до 20:00 Воскресенье с до;специальное;смешанное освещение;да;сведения отсутствуют;55.72157817311851;37.615300793241815;39849;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЦАО;Якиманка;нет;да;да;нет;да;нет;нет;нет;1037700135043;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва № 9 ""Шаболовка"" Департамента физической культуры и с";(495) 236-03-66;нет;s9@mossport.ru;внесены изменения;
67;4757;4757;MSPORT137;"СК ""Борисово"" ГБОУ ДОДСН МГФСО Москомспорта";ул. Борисовские Пруды 29А;только для учащихся;14389,3539;-3450,9424;;105959;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 23:00 Вторник с 7:00 до 23:00 Среда с 7:00 до 23:00 Четверг с 7:00 до 23:00 Пятница с 7:00 до 23:00 Суббота с 7:00 до 23:00 Воскресенье с 7:00 до 23:00;специальное;лампы дневного освещения;да;нет;55.63581841428601;37.72672324539477;39574;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЮАО;Москворечье-Сабурово;нет;нет;нет;нет;нет;нет;нет;нет;1027700174677;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы Специализированная детско-юношеская спортивная школа олимпийского резерва ""Московское городское физкультурно-спортивное объедин";(499) 242-88-59;mgfso.ru;mgfso@mossport.ru;внесены изменения;
68;4634;4634;MSPORT14;ГБОУ ДОДСН «ДЮСШ № 76» Москомспорта;Бескудниковский бульв. 12А;Взрослое посещение 220 руб., детское посещение 110 руб.;4112,2255;21742,7809;;106990;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 7:00 до 22:00 Воскресенье с 7:00 до 22:00;специальное;лампы дневного освещения;нет;нет;55.862660463528705;37.56361380523453;39836;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;САО;Бескудниковский;нет;да;да;нет;да;нет;нет;да;1037739417264;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа № 76"" Департамента физической культуры и спорта города Москвы";(499) 487-84-85;нет;s76@mossport.ru;внесены изменения;
69;4700;4700;MSPORT80;ФОК с бассейном и спортивным залом ГБОУ ДОДСН «ДЮСШ № 70 «Молния» Москомспорта;Лобненская ул. 13Ас1;Взрослое посещение 220 руб., детское 110 руб.;2306,7095;24515,5497;;106392;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 21:15 Вторник с 7:00 до 21:15 Среда с 7:00 до 21:15 Четверг с 7:00 до 21:15 Пятница с 7:00 до 21:15 Суббота с 7:00 до 21:15 Воскресенье с 7:00 до 21:15;специальное;лампы дневного освещения;нет;нет;55.887209411392234;37.53508720682158;39694;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;САО;Дмитровский;нет;да;да;нет;да;нет;нет;да;1037713000929;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа № 70 ""Молния"" Департамента физической культуры и спорта города Москвы";(499) 242-41-61;dussh70.ucoz.ru;s70@mossport.ru;внесены изменения;
70;4703;4703;MSPORT83;"Спортивный комплекс ""Коралл"" ГБОУ ДОДСН МГФСО Москомспорта";1-й Красносельский пер. 9;только для учащихся;10681,2011;13206,8239;;106821;бассейн плавательный крытый;;да;Понедельник с 7:15 до 21:30 Вторник с 7:15 до 21:30 Среда с 7:15 до 21:30 Четверг с 7:15 до 21:30 Пятница с 7:15 до 21:30 Суббота с 7:15 до 21:30 Воскресенье с 9:30 до 19:30;специальное;смешанное освещение;да;сведения отсутствуют;55.785529114495894;37.66848259431019;39800;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЦАО;Красносельский;нет;да;да;да;да;нет;нет;да;1027700174677;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы Специализированная детско-юношеская спортивная школа олимпийского резерва ""Московское городское физкультурно-спортивное объедин";(499) 242-84-44;mgfso.ru;mgfso@mossport.ru;внесены изменения;
72;4715;4715;MSPORT95;"Бассейн ""Ясенево"" ГБОУ ДОДСН «ДЮСШ № 30» Москомспорта";Вильнюсская ул. 6к1;200 руб.;1309,0647;-6928,7373;;106480;бассейн плавательный крытый;;нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 12:15 до 22:00 Воскресенье с 12:15 до 22:00;специальное;лампы дневного освещения;нет;нет;55.604787572515356;37.519012077658275;39729;бассейны плавательные;Департамент физической культуры и спорта города Москвы;ЮЗАО;Ясенево;нет;да;да;да;да;нет;нет;да;1037728047906;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа № 30"" Департамента физической культуры и спорта города Москвы";(495) 438-89-55;smenimesto.ru;s30@mossport.ru;внесены изменения;
73;4697;4697;MSPORT77;"Бассейн ""Марьино"" ГБУ «ЦФКиС ЮВАО г. Москвы»";ул. Маршала Голованова 12к1;бесплатные абонементные группы разовое посещение: взрослый - 220 руб. детский - 110 руб.;14342,4235;-1974,5936;;107078;бассейн плавательный крытый;"бассейн ""Марьино""";нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 7:00 до 22:00 Воскресенье с 7:00 до 22:00;специальное;смешанное освещение;нет;нет;55.64908013586551;37.726054123049735;39865;бассейны плавательные;Департамент физической культуры и спорта города Москвы;ЮВАО;Марьино;нет;да;да;да;да;да;нет;да;1057747178873;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Юго-Восточного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(495) 347-91-31;спортювао.рф;sportuvao@mail.ru;внесены изменения;
74;4814;4814;MSPORT194;ГБОУ ДОДСН «ДЮСШ № 7» Москомспорта;Чоботовская ул. 4;Разовое посещение (взрослый) - 220 руб./час. Платное обучение по абонементу (взрослый) - 300 руб./час;-9110,8847;-2405,7776;;106940;бассейн плавательный крытый;;нет;Понедельник с 6:30 до 22:15 Вторник с 6:30 до 22:15 Среда с 6:30 до 22:15 Четверг с 6:30 до 22:15 Пятница с 6:30 до 22:15 Суббота с 6:30 до 22:15 Воскресенье с 6:30 до 22:00;специальное;лампы дневного освещения;нет;нет;55.6453255431763;37.35353663067167;39824;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЗАО;Ново-Переделкино;нет;да;да;да;да;нет;нет;да;1037739323533;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа № 7"" Департамента физической культуры и спорта города Москвы";(495) 733-22-77;s7-raduga.ru;s7@mossport.ru;внесены изменения;
104;4683;4683;MSPORT63;"ФОК ""Малино"" ГБУ «ЦФКиС Зеленоградского АО г. Москвы»";Зеленоград к860;"разовое посещение для взрослых 220 руб., для детей 110 руб. абонемент на месяц 2200 руб./взрослые; 1100 руб./детский";-18646,5744;34131,4047;;0;бассейн плавательный крытый;;да;Понедельник с 8:00 до 23:00 Вторник с 8:00 до 23:00 Среда с 8:00 до 23:00 Четверг с 8:00 до 23:00 Пятница с 8:00 до 23:00 Суббота с 8:00 до 23:00 Воскресенье с 8:00 до 23:00;специальное;лампы дневного освещения;нет;сведения отсутствуют;;;0;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЗелАО;Старое Крюково;нет;да;нет;нет;да;да;нет;нет;1057749095634;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Зеленоградского административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(499) 736-16-28;fok-malino.ru;c.zelao@mossport.ru;внесены изменения;
105;1635;1635;DOGM__1043;Государственное бюджетное образовательное учреждение города Москвы дворец пионеров и школьников имени А.П.Гайдара;"Юго-Восточный / Текстильщики / ул. Шкулёва / Дом- 2; Стр- 2";1000;15388,0493;2780,6439;2129796;9773;бассейн плавательный крытый;нет;нет;будни с 18.30 до 22.00 выходные с 16.30 до 22.00;специальное;лампы дневного освещения;нет;нет;;;9773;учреждения (центры) дополнительного образования;Департамент образования города Москвы;ЮВАО;Текстильщики;нет;да;нет;нет;да;нет;да;да;1037739039690;ГБОУ ДПиШ имени А.П.Гайдара;(499) 179-65-11;dpgaidar.ru;dpgaidar@mail.ru;;
76;4722;4722;MSPORT102;"Бассейн ""Арбат"" ГБУ «ЦФКиС ЦАО г. Москвы»";Композиторская ул. 17;Разовое посещения для детей и льготной категории - 120 руб. Взрослые - 220 руб.;5545,8733;9327,3157;;107032;бассейн плавательный крытый;;да;Понедельник с 7:30 до 21:30 Вторник с 7:30 до 21:30 Среда с 7:30 до 21:30 Четверг с 7:30 до 21:30 Пятница с 7:30 до 21:30 Суббота с 10:00 до 18:00 Воскресенье с 10:00 до 18:00;специальное;лампы дневного освещения;нет;сведения отсутствуют;55.75082957241516;37.58666389160734;39850;бассейны плавательные;Департамент физической культуры и спорта города Москвы;ЦАО;Арбат;нет;да;нет;нет;да;нет;нет;да;1057749067936;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Центрального административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(495) 707-22-95;спортцао.рф;c.tsao@mossport.ru;внесены изменения;
77;3553;3553;DOGM__2961;Государственное бюджетное образовательное учреждение города Москвы центр развития ребенка - детский сад № 1888;Северо-Восточный / Северное Медведково / Широкая ул. / Дом- 16Д;бесплатно;10379,5883;24437,1031;2109146;10939;бассейн плавательный крытый;;нет;будни с 10:00 до 19:00;специальное;смешанное освещение;да;нет;;;10939;бассейны плавательные;Департамент образования города Москвы;СВАО;Северное Медведково;да;да;да;нет;да;да;нет;да;1037739130824;ГБОУЦРР-детский сад №1888;(499) 479-17-28;www.vsesadiki.ru/detskiy-sad-1888.html;dou1888@yandex.ru;;
