0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
4;2613;2613;DOGM__2021;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа надомного обучения"" № 367";Зеленоградский / Старое Крюково / Зеленоград / Корп- 864;бесплатно;-18458,3437;34118,4239;3701625;10196;теннисный корт;нет;нет;нет;натуральное;уличные столбы освещения;нет;нет;;;10196;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Старое Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739336712;ГБОУ СОШНО № 367;(499) 729-81-82;нет;нет;;
5;2467;2467;DOGM__1875;Государственное бюджетное образовательное учреждение города Москвы центр образования № 936;"Южный / Зябликово / Задонский пр. / Дом- 34; Корп- 3";бесплатно;16177,3715;-5165,5645;2123178;2436;теннисный корт;;нет;будни 8.30 до 21:00, выходные 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;2436;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Зябликово;нет;нет;нет;нет;нет;нет;нет;нет;1027700541043;Государственное бюджетное образовательное учреждение г. Москвы центр образования №936;(495) 395-92-64;cou936.mskobr.ru;sch936@sinergi.ru;;
6;478;478;DK____162;теннисный корт;Народный пр-т, д.17;350 за час игры;16443,4299;10479,3925;0;0;теннисный корт;спортивная площадка на 5 теннисных кортов;да;ср., чт., птн. С 12:00 до 20:00, выходные с 11:00 до 21:00;искусственное;уличные столбы освещения;нет;350 руб. - спортивный инвентарь для игры в теннис;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ВАО;Измайлово;нет;да;да;да;да;да;нет;нет;1037739542719;"ГАУК г. Москвы ""Измайловский ПКиО""";(499) 166-61-19;www.izmailovsky-park.ru;izmpark@mail.ru;Подтверждено;
7;3527;3527;DOGM__2935;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1114;"Западный / Филевский Парк / Филёвский бульв. / Дом- 13; Корп- 2";бесплатно;-873,9209;10831,5997;2127912;540;теннисный корт;;нет;8-30 - 20-00;грунтовое;уличные столбы освещения;да;нет;;;540;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Филёвский Парк;нет;нет;нет;нет;нет;нет;нет;нет;1027700536126;ГБОУ СОШ № 1114;(499) 145-19-63;sch1114.mskzapad.ru;s1114@eandex.ru;;
8;1406;1406;DOGM__814;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 723;Восточный / Восточное Измайлово / Нижняя Первомайская ул. / Дом- 51;бесплатно;19674,7957;13899,8427;2115707;10278;теннисный корт;НЕ ИМЕЕТ;нет;с 08.00 до 22.00 ежедневно;специальное;уличные столбы освещения;да;нет;;;10278;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Восточное Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;1037739195207;ГБОУ СОШ № 723;(495) 465-30-61;sch723.mskobr.ru;n.kameneva@school723.ru;;
9;307;307;DGKHIB125;Стартовая улица (Джамгаровский пруд);Стартовая улица 11;нет;12618,5967;24608,4887;24733;0;теннисный корт;;нет;с7до22ч;искусственное;смешанное освещение;да;нет;;;0;парки (озелененные городские территории);Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;СВАО;Лосиноостровский;нет;нет;нет;нет;да;нет;нет;нет;1057748437372;"ГУП ""Горзеленхоз №1""";(495) 697-22-67;нет;briza99@mail.ru;Добавлено;
10;395;395;DK____79;Теннисные корты;ул. Люблинская, д.53;нет;15125,2011;2419,0345;0;0;теннисный корт;Люблино Теннисные корты;да;с 10:00 до 22:00;отсыпное;смешанное освещение;нет;300 руб./час - сетка для игры в большой теннис;;;0;спортивные комплексы;Департамент культуры города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1027700189087;МГОМЗ;(499) 612-11-55;www.mgomz.ru;info@mgomz.ru;Подтверждено;
11;2505;2505;DOGM__1913;"Государственное бюджетное образовательное учреждение города Москвы Детский оздоровительно-образовательный центр ""Центральный""";"Центральный / Мещанский / ул. Сущёвский Вал / Дом- 56; Стр- 1";бесплатно;7722,7171;13919,1585;2126321;0;теннисный корт;;да;с 07.00 до 23.00;специальное;без освещения;да;сведения отсутствуют;;;0;учреждения (центры) дополнительного образования;сведения отсутствуют;ЦАО;Мещанский;да;да;нет;нет;да;нет;нет;нет;1027739615144;"ДООЦ ""Центральный""";(495) 688-57-87;www.dooccao.ru;dooccao@gmail.com;;
12;3817;3817;DOGM__3225;Государственное бюджетное образовательное учреждение города Москвы гимназия №1358;"Северо-Западный / Митино / Пятницкое шоссе / Дом- 45; Корп- 2";бесплатно;-9482,6997;21102,1081;2118869;12432;теннисный корт;;нет;будни с 15:00 до 21:00, выходные с 8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;12432;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Митино;нет;нет;нет;да;нет;да;нет;нет;1137746205541;ГБОУ гимназия №1358;(495) 751-69-72;schusz1358.mskobr.ru;sch1358@szouo.ru;;
13;3676;3676;DOGM__3084;Государственное бюджетное образовательное учреждение города Москвы лицей № 1564;Северо-Западный / Митино / ул. Рословка / Дом- 8;бесплатно;-8630,1547;18183,9191;3302769;12221;теннисный корт;;нет;будни и выходные с 9:00 до 21:00;отсыпное;уличные столбы освещения;да;нет;;;12221;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Митино;нет;нет;нет;нет;нет;нет;нет;нет;1127746707440;ГБОУ лицей № 1564;(495) 505-97-41;lic1564.narod.ru;info@lic1564.ru;;
14;1517;1517;DOGM__925;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1024;Восточный / Новокосино / Новокосинская ул. / Дом- 41;бесплатно;23333,2483;8598,7123;2122208;10298;теннисный корт;ГБОУ СОШ №1024;нет;будни с 10-00 до 22-00,выходные с 10-00 до 22-00;специальное;без освещения;да;нет;;;10298;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Новокосино;нет;нет;нет;нет;нет;нет;нет;нет;1037739291413;ГБОУ СОШ № 1024;(495) 702-32-66;schv1024.mskobr.ru;shalimov1024vouo@rambler.ru;;
47;2917;2917;DOGM__2325;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2001;Южный / Бирюлево Западное / Харьковский пр. / Дом- 9Б;бесплатно;8928,8973;-8485,9276;3805339;2509;теннисный корт;;нет;будни с 18:30 до 21:00, суббота с 14:00 до 21:00, воскресенье с 10:00 до 21:00;отсыпное;без освещения;да;нет;;;2509;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Бирюлёво Западное;нет;нет;нет;нет;нет;нет;нет;нет;1027739618246;ГБОУ СОШ №2001;(495) 385-30-66;www.school2001.ru;sch2001@sinergi.ru;;
49;219;219;DGKHIB37;"Парк ""Захарково""";ул. Свободы, 57;нет;-2846,5946;21046,7931;2113768;0;теннисный корт;;нет;с7до22ч;искусственное;смешанное освещение;да;нет;;;0;парки (озелененные городские территории);Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;СЗАО;Северное Тушино;нет;нет;нет;нет;да;нет;нет;нет;1057748436811;"ГУП ""Горзеленхоз №4""";(499) 613-79-94;нет;zelenhoz4@mail.ru;Добавлено;
23;5492;5492;SVAO__413;"площадка для тенниса ""Костромская ул. 14 к.1""";Костромская ул. 14 к.1;бесплатно;6041,0419;24092,2857;;0;теннисный корт;"площадка для тенниса ""Костромская ул. 14 к.1""";нет;08.00-22.00;асфальтовое, бетонное;прожекторное освещение;да;нет;55.88335;37.59483;0;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Алтуфьевский;нет;да;нет;нет;да;нет;нет;да;1027739804190;ГБОУ Центр образования №1446;(499) 902-22-27;www.co1446sv.mskobr.ru;schol164@yandex.ru;Внесены изменения;Неправильно указан адрес
24;4797;4797;MSPORT177;"Учебно-спортивный комплекс ""Курьяново"" ГБОУ ДОДСН «СДЮСШОР № 64» Москомспорта";1-й Курьяновский пр. 17с1;1200 руб./час;12488,5079;-1284,8727;;107163;теннисный корт;;нет;Понедельник с 10:00 до 22:00 Вторник с 10:00 до 22:00 Среда с 10:00 до 22:00 Четверг с 10:00 до 22:00 Пятница с 10:00 до 22:00 Суббота с 10:00 до 22:00 Воскресенье с 10:00 до 22:00;искусственное;прожекторное освещение;нет;нет;55.6553256113933;37.69663769115405;39884;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮВАО;Печатники;нет;да;нет;нет;да;нет;нет;да;1037739763588;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы "" Специализированная детско-юношеская спортивная школа олимпийского резерва № 64"" Департамента физической культуры и спорта гор";(499) 175-54-12;сдюсшор64.рф;holy64@mail.ru;внесены изменения;
25;3115;3115;DOGM__2523;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1945;Юго-Западный / Северное Бутово / Старокачаловская ул. / Дом- 22;бесплатно;5454,2995;-10746,2008;2900002;9599;теннисный корт;крытые теннисные корты;да;с 9.00 до 22.00 ежедневно;искусственное;прожекторное освещение;да;"100 руб. - ракетки; 150 руб. - мячи";;;9599;спортивные комплексы;Департамент образования города Москвы;ЮЗАО;Северное Бутово;нет;да;нет;нет;да;нет;нет;да;1117799022626;"АНО "" СК ""Синяя птица""";(495) 714-98-18;www.tennismoskva.ru;a_tennis@mail.ru;;
27;374;374;DK____58;ПКиО «Северное Тушино»;ул. Свободы, д.56;сведения отсутствуют;-3006,4541;21877,9599;0;0;теннисный корт;;нет;9.00-22.00;специальное;лампы дневного освещения;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;СЗАО;Северное Тушино;нет;нет;да;да;да;да;нет;нет;1027739926631;"ГАУК г.Москвы ПКиО ""Северное Тушино""";(495) 497-51-84;mosparks.ru;tushpark@yandex.ru;Подтверждено;
28;3653;3653;DOGM__3061;"Государственное бюджетное образовательное учреждение города Москвы центр образования ""Школа здоровья"" № 1317";"Западный / Тропарево-Никулино / ул. Академика Анохина / Дом- 4; Корп- 5";бесплатно;-1728,51;500,1709;3101763;565;теннисный корт;;нет;с 8:00 до 18:00;специальное;уличные столбы освещения;да;нет;;;565;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1037729000418;ГБОУ ЦО № 1317;(495) 735-66-11;www.co1317.mskzapad.ru;1317@bk.ru;;
30;4666;4666;MSPORT46;"СК ""Олимпийская деревня-80""";ул. Мичуринский Проспект, Олимпийская Деревня 2;"Разовое посещение в будни - 400 руб./час; разовое посещение в будни с 18.00, выходные и праздничные дни - 600 руб./час; абонемент не менее 4-х занятий в месяц, в будни - 360 руб./час; абонемент не менее 4-х занятий в месяц, в выходные и праздничные дни - 540 руб./час";-1523,5756;1101,7369;;106989;теннисный корт;;нет;Понедельник с 7:00 до 22:00 Вторник с 7:00 до 22:00 Среда с 7:00 до 22:00 Четверг с 7:00 до 22:00 Пятница с 7:00 до 22:00 Суббота с 9:00 до 21:00 Воскресенье с 9:00 до 21:00;специальное;смешанное освещение;нет;нет;55.67691511412554;37.47402005164295;39835;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЗАО;Тропарёво-Никулино;нет;да;да;да;да;нет;нет;да;1037739195174;"Казенное предприятие города Москвы ""Спортивный комплекс Олимпийской деревни-80""";(495) 437-19-66;sport-olimp80.ru;snigur@sport-olimp80.ru;внесены изменения;
31;3184;3184;DOGM__2592;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1413;Северо-Восточный / Бибирево / Белозерская ул. / Дом- 15;бесплатно;7464,2495;25593,4449;2103759;9934;теннисный корт;Межшкольный стадион;нет;с 8:00 до 21:00 - 7 дней в неделю;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;9934;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;да;нет;нет;нет;нет;нет;1027700493677;ГБОУ СОШ № 1413;(499) 206-33-47;schu1413sv.mskobr.ru;sch1413@yandex.ru;;
32;3964;3964;DOGM__3372;Государственное бюджетное образовательное учреждение города Москвы центр образования № 953;Северо-Восточный / Бибирево / Шенкурский пр. / Дом- 15;бесплатно;5703,9309;25500,9187;2114148;9946;теннисный корт;;нет;8:00-21:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;9946;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;да;нет;нет;нет;нет;да;1027700473844;ГБОУ ЦО № (53;(499) 909-18-00;co953sv.mskobr.ru;sch953@mail.ru;;
33;2979;2979;DOGM__2387;Государственное бюджетное образовательное учреждение города Москвы Государственная столичная гимназия;Северо-Восточный / Бибирево / Белозерская ул. / Дом- 12;бесплатно;7373,0659;25472,2745;2135056;0;теннисный корт;нет;нет;сведения отстутствуют;отсыпное;уличные столбы освещения;да;нет;;;0;общеобразовательные учреждения;сведения отсутствуют;СВАО;Бибирево;нет;нет;нет;нет;нет;нет;нет;нет;1117746979327;ГБОУ Государственная столичная гимназия;(495) 707-07-62;gsgschool.ru;gsg@mail.ru;;
34;2763;2763;DOGM__2171;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 651;Северный / Головинский / Флотская ул. / Дом- 60;бесплатно;587,5337;20775,4947;2112070;11467;теннисный корт;;нет;с 8:00 до 21:00;асфальтовое, бетонное;без освещения;да;нет;;;11467;общеобразовательные учреждения;Департамент образования города Москвы;САО;Головинский;нет;нет;нет;нет;нет;нет;нет;нет;1037739161624;ГБОУ СОШ № 651;(495) 453-44-25;schs651.mskobr.ru;sch651@mail.ru;;
35;612;612;DOGM__20;Государственное бюджетное образовательное учреждение города Москвы гимназия №1272;Южный / Даниловский / 1-й Кожуховский пр. / Дом- 17;бесплатно;10411,3291;4588,9595;2124462;12211;теннисный корт;;нет;Будни: 17:00-20:00, выходные: 9:00-20:00;искусственное;без освещения;нет;нет;;;12211;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Даниловский;нет;нет;нет;нет;нет;нет;нет;нет;1127746700839;ГБОУ гимназия №1272;(495) 710-36-39;"www.cou1272.mskobr.ru; zo1272.edusite.ru";sch1272@sinergi.ru;;
36;5076;5076;SAO___239;сведения отсутствуют;г. Москва, ул. Петрозаводская, д. 28, корп. 5;бесплатно;-661,6717;22680,6923;;;теннисный корт;;нет;08.00-22.00;грунтовое;прожекторное освещение;нет;нет;;;;междворовые спортивные площадки;муниципалитет;САО;Ховрино;нет;да;нет;нет;нет;нет;нет;нет;1107746111989;Общество с ограниченной ответственностью «Асти»;(965) 319-00-70;нет;avantag777@gmail.com;;
37;1757;1757;DOGM__1165;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1475;Восточный / Гольяново / Новосибирская ул. / Дом- 8А;бесплатно;20342,4251;16598,5109;2114447;10351;теннисный корт;;нет;с 8:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;10351;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1037718019459;ГБОУ центр образования № 1475;(495) 469-50-08;co1475.mskobr.ru;cо1475@mail.ru;;
38;3601;3601;DOGM__3009;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1605;"Северо-Западный / Хорошево-Мневники / ул. Народного Ополчения / Дом- 22; Корп- 4";бесплатно;-1039,4196;12433,6675;2114731;12245;теннисный корт;нет;нет;ежедневно с 15.00 до 21.00;искусственное;смешанное освещение;да;нет;;;12245;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;нет;нет;нет;1127747010841;ГБОУ СОШ № 1605;(499) 191-20-11;www.sch1605.mskobr.ru;sch1605@szouo.ru;;
39;3841;3841;DOGM__3249;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) общеобразовательная школа-интернат I и II видов № 101;Северо-Западный / Хорошево-Мневники / ул. Паршина / Дом- 39;бесплатно;-3018,6897;13461,6543;2114843;9631;теннисный корт;;нет;с 8:30 до 21:00;песчаное;уличные столбы освещения;да;нет;;;9631;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;да;нет;нет;да;1027739884094;ГБОУ СКОШИ № 101;(499) 720-39-05;schisz101.mskobr.ru;sch101@szouo.ru;;
41;4737;4737;MSPORT117;"Казённое предприятие "" Олимпийский учебно-спортивный центр ""Крылатское""";Крылатская ул. 2с1;450 руб/час - пара;-3460,5615;9915,2871;;106896;теннисный корт;;нет;Понедельник с 7:30 до 22:30 Вторник с 7:30 до 22:30 Среда с 7:30 до 22:30 Четверг с 7:30 до 22:30 Пятница с 7:30 до 22:30 Суббота с 8:30 до 23:00 Воскресенье с 8:30 до 23:00;специальное;смешанное освещение;нет;нет;55.75613477309234;37.44353825115805;39814;гребные базы и каналы;Департамент физической культуры и спорта города Москвы;ЗАО;Крылатское;нет;да;да;да;да;нет;нет;да;1037739352903;"Казенное предприятие города Москвы ""Олимпийский учебно-спортивный центр ""Крылатское""";(499) 140-86-58;grebnoy-kanal.ru;info@grebnoy-kanal.ru;внесены изменения;
50;4721;4721;MSPORT101;Государственное бюджетное учреждение дополнительного образования детей спортивной направленности города Москвы «Специализированная Детско-юношеская спортивная школа олимпийского резерва «Северный» Департамента физической культуры и спорта города Москвы;9-я Северная линия 1Б;Занятия теннисом на открытом корте для физических лиц и юридических лиц 800 руб./час;3579,0445;30075,6727;;106910;теннисный корт;;нет;Понедельник с 8:00 до 23:00 Вторник с 8:00 до 23:00 Среда с 8:00 до 23:00 Четверг с 8:00 до 23:00 Пятница с 8:00 до 23:00 Суббота с 8:00 до 23:00 Воскресенье с 8:00 до 23:00;специальное;смешанное освещение;нет;нет;55.9371403984265;37.555490608381184;39815;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;СВАО;Северный;нет;да;да;да;да;нет;нет;да;1037739219319;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва ""Северный"" Департамента физической культуры и спорта";(499) 767-89-16;severny.mossport.ru;severny@mossport.ru;внесены изменения;
51;2312;2312;DOGM__1720;"Государственное бюджетное образовательное учреждение высшего профессионального образования города Москвы ""Московская государственная академия делового администрирования""";Зеленоградский / Силино / Зеленоград / Корп- 1140;бесплатно;-20373,5606;36456,3111;3700133;4066;теннисный корт;ГБОУ ВПО МГАДА;нет;9:00-21:00;искусственное;уличные столбы освещения;да;нет;;;4066;ВУЗы;Департамент образования города Москвы;ЗелАО;Силино;нет;да;нет;да;да;да;да;да;1027700134142;ГБОУ ВПО МГАДА;(499) 710-94-42;www.msaba.ru;info@miba.ru;;
52;8519;8519;ZELAO_91;Междворовые спортивные площадки;Зеленоград ул.Полагушина;бесплатно;-18925,9873;37006,3853;0;100716;теннисный корт;теннисный корт;нет;свободный режим;асфальтовое, бетонное;уличные столбы освещения;да;нет;55.999087;37.195188;36682;междворовые спортивные площадки;муниципалитет;ЗелАО;Силино;нет;нет;нет;нет;нет;нет;нет;нет;1027700528800;администрация муниципального округа Силино;"(499) 710-81-55; (499) 710-02-51";silino.ru;info@silino.ru;Работает;
43;4736;4736;MSPORT116;"Казённое предприятие "" Олимпийский учебно-спортивный центр ""Крылатское""";Крылатская ул. 2с1;450 руб./час - пара;-3516,6532;9879,8329;;106895;теннисный корт;;нет;Понедельник с 7:30 до 22:30 Вторник с 7:30 до 22:30 Среда с 7:30 до 22:30 Четверг с 7:30 до 22:30 Пятница с 7:30 до 22:30 Суббота с 8:30 до 23:00 Воскресенье с 8:30 до 23:00;специальное;смешанное освещение;нет;нет;55.75588724332668;37.44186723494206;39814;гребные базы и каналы;Департамент физической культуры и спорта города Москвы;ЗАО;Крылатское;нет;да;да;да;да;нет;нет;да;1037739352903;"Казенное предприятие города Москвы ""Олимпийский учебно-спортивный центр ""Крылатское""";(499) 140-86-58;grebnoy-kanal.ru;info@grebnoy-kanal.ru;внесены изменения;
45;4678;4678;MSPORT58;ГБОУ ДОДСН «ДЮСШ № 7» Москомспорта;Чоботовская ул. 4к1;разовое посещение - 300 руб/час;-9067,3581;-2334,6811;;106948;теннисный корт;;нет;Понедельник с 7:30 до 21:00 Вторник с 7:30 до 21:00 Среда с 7:30 до 21:00 Четверг с 7:30 до 21:00 Пятница с 7:30 до 21:00 Суббота с 9:00 до 21:00 Воскресенье с до;искусственное;прожекторное освещение;нет;нет;55.646133277261576;37.35403557733506;39825;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЗАО;Ново-Переделкино;нет;да;да;да;да;нет;нет;да;1037739323533;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Детско-юношеская спортивная школа № 7"" Департамента физической культуры и спорта города Москвы";(495) 733-22-77;s7-raduga.ru;s7@mossport.ru;внесены изменения;
54;4819;4819;MSPORT199;"Физкультурно-оздоровительный комплекс ""Яуза"" Государственное бюджетное учреждение города Москвы «Центр физической культуры и спорта Северо-Восточного административного округа города Москвы» Департамента физической культуры и спорта города Москвы";Олонецкий пр. 5;"Разовое посещение (в час) в будни с 7:00 до 17:00 час. 400 руб.; в будни с 17:00-23:00, вых. и праздничные дни 500 руб., абонемент из расчета 4 занятия в будни с 7:00 до 17:00 час. 1500 руб.; в будни с 17:00-23:00, вых. и праздничные дни 1800 руб.";10455,8883;23724,2495;;106846;теннисный корт;;да;Понедельник с 7:00 до 23:00 Вторник с 7:00 до 23:00 Среда с 7:00 до 23:00 Четверг с 7:00 до 23:00 Пятница с 7:00 до 23:00 Суббота с 7:00 до 23:00 Воскресенье с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;"[В зимний период: 150 руб./день (взрослые), 75 руб./день (дети) - лыжи в комплексе с ботинками и палками; 150 руб./первый час (последующий - 100 руб./час) - конький; 50 руб./час - ледянка; 100 руб./час - минисани]; [Прокат в летний период: 100 руб./час - ";55.87949853334462;37.66568266316787;39805;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;СВАО;Бабушкинский;нет;да;да;да;да;нет;нет;да;1057746531655;"Государственное бюджетное учреждение города Москвы ""Центр физической культуры и спорта Северо-Восточного административного округа города Москвы"" Департамента физической культуры и спорта города Москвы";(495) 619-94-18;svaosport.ru;sportsvao@mail.ru;внесены изменения;
55;4054;4054;DOGM__3462;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 11;Юго-Западный / Гагаринский / Ломоносовский просп. / Дом- 13;бесплатно;2590,8831;2361,7429;2101036;9289;теннисный корт;;нет;с 10:00 до 18:00;асфальтовое, бетонное;без освещения;нет;нет;;;9289;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Гагаринский;нет;нет;нет;нет;нет;нет;нет;нет;1037739778273;ГБОУ СОШ №11;(495) 930-20-33;schuz11.mskobr.ru;mosschool11@mail.ru;;
56;3365;3365;DOGM__2773;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 26;Юго-Западный / Гагаринский / Университетский просп. / Дом- 3;бесплатно;3274,5417;3042,0691;2101142;9300;теннисный корт;;нет;с 9.00 до 21.00 (ограничение при осущетсвлении образовательного процесса);грунтовое;прожекторное освещение;да;нет;;;9300;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Гагаринский;нет;нет;нет;нет;нет;нет;нет;нет;1037739031747;ГБОУ СОШ № 26;(495) 930-50-70;the26.ru;mosschool26@gmail.com;;
