0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
17;4196;4196;DOGM__3604;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением изобразительного искусства № 1188;Северо-Восточный / Лосиноостровский / 1-я Напрудная ул. / Дом- 13;бесплатно;12067,2467;23719,2199;2125321;8662;дорожка беговая-прогулочная;беговая дорожка;нет;с 8:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;8662;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лосиноостровский;нет;нет;нет;нет;нет;нет;нет;нет;1027739561410;ГБОУ СОШ № 1188;(495) 475-89-46;www.1188.ru;School1188@gmail.com;;
18;1868;1868;DOGM__1276;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 919 имени Маршала Советского Союза С.К.Куркоткина;Юго-Восточный / Люблино / Ставропольская ул. / Дом- 20;бесплатно;15963,7411;1397,2296;2129875;9274;дорожка беговая-прогулочная;;нет;с 08:00 до 21:00;асфальтовое, бетонное;без освещения;нет;нет;;;9274;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1077760000000;ГБОУ СОШ № 919;(499) 784-51-19;couv919.mskobr.ru;sch919@yandex.ru;;
19;4063;4063;DOGM__3471;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж связи № 54;Юго-Восточный / Люблино / ул. Судакова / Дом- 18А;бесплатно;15906,8453;657,9647;2129146;11726;дорожка беговая-прогулочная;беговая дорожка;нет;с 9:00 до 17:00;асфальтовое, бетонное;без освещения;да;нет;;;11726;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;да;1057705003619;"ГБОУ ""Колледж связи №54""";(495) 358-90-07;www.ks54.ru;ks54op3@rambler.ru;;
20;2839;2839;DOGM__2247;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1417;Юго-Восточный / Люблино / ул. Марьинский Парк / Дом- 43;бесплатно;18579,8336;558,9868;2706025;9370;дорожка беговая-прогулочная;беговая дорожка;нет;"будни с 08:00 до 21:00; выходные с 08:00 до 21:00";искусственное;уличные столбы освещения;нет;нет;;;9370;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;да;1047796166923;ГБОУ ЦО № 1417;(495) 658-49-97;couv1417.mskobr.ru;shkola1417@mail.ru;;
1;4685;4685;MSPORT65;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;сведения отсутствуют;23886,2298;16599,8929;;106998;дорожка беговая-прогулочная;;да;"понедельник с 8:00 до 22:00; вторник с 8:00 до 22:00; среда с 8:00 до 22:00; четверг с 8:00 до 22:00; пятница с 8:00 до 22:00; суббота с 8:00 до 22:00; воскресенье с 8:00 до 22:00";грунтовое;без освещения;да;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55,8155369051;37,8792548457;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
5;4171;4171;DOGM__3579;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1439;Юго-Восточный / Выхино-Жулебино / Жулебинский бульв. / Дом- 38;бесплатно;21991,5415;1936,4628;2703957;9382;дорожка беговая-прогулочная;;нет;"будни с 8:00 до 21:00; выходные с 10:00 до 21:00";искусственное;уличные столбы освещения;да;нет;;;9382;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739109704;ГБОУ ЦО №1439;(495) 704-08-37;couv1439.mskobr.ru;SCHOOL1439@MAIL.RU;;
6;3994;3994;DOGM__3402;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1738 имени авиаконструктора М.Л. Миля;"Юго-Восточный / Выхино-Жулебино / Лермонтовский просп. / Дом- 14; Корп- 2";бесплатно;22435,2131;3420,2355;2132579;9398;дорожка беговая-прогулочная;беговая дорожка;нет;"будни 15:00-21:00; выходные 9:00-21:00";специальное;уличные столбы освещения;да;нет;;;9398;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027739910824;ГБОУ СОШ № 1738;(495) 705-61-96;sch1738uv.mskobr.ru;sch1738@yandex.ru;;
7;578;578;DK____262;"ПКиО ""Перовский""";ул.Лазо,вл.7;сведения отсутствуют;17437,5049;8280,2891;2122314;0;дорожка беговая-прогулочная;;нет;6:00-24:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;0;дорожки велосипедные, беговые-прогулочные;Департамент культуры города Москвы;ВАО;Перово;нет;нет;да;нет;нет;да;нет;нет;1027700441746;"ГАУК г.Москвы ""ПКиО ""Перовский""";(495) 368-26-21;perovskiypark.ru;ppkio@mail.ru;Подтверждено;
8;3687;3687;DOGM__3095;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1422;Восточный / Перово / 1-я ул. Энтузиастов / Дом- 12А;бесплатно;14294,975;9213,1215;31662;9380;дорожка беговая-прогулочная;нет;нет;сведения отсутствуют;асфальтовое, бетонное;уличные столбы освещения;нет;нет;;;9380;дорожки велосипедные, беговые-прогулочные;Департамент образования города Москвы;ВАО;Перово;нет;нет;нет;нет;нет;нет;нет;нет;1027700579830;ГБОУ ЦО №1422;(499) 746-46-37;couv1422.mskobr.ru;centr1422@yandex.ru;;
9;3330;3330;DOGM__2738;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 516;Юго-Западный / Зюзино / Одесская ул. / Дом- 13;бесплатно;6210,938;-757,6683;2108481;9337;дорожка беговая-прогулочная;пришкольный стадион;нет;с 10:00 до 18:00;искусственное;без освещения;да;нет;;;9337;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1027739874711;ГБОУ СОШ № 516;(495) 310-26-66;www.sch516-msk.ru;sch516.msk@gmail.com;;
10;2642;2642;DOGM__2050;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 535;Юго-Западный / Зюзино / Азовская ул. / Дом- 31;бесплатно;6391,859;-1944,4031;2108463;9349;дорожка беговая-прогулочная;площадка легкоатлетическая;да;"будни с 19:00 до 22:00; суббота с 13:00 до 22:00; воскресенье с 9:00 до 22:00";искусственное;прожекторное освещение;да;сведения отсутствуют;;;9349;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1027739598150;Государственное бюджетное образовательное учреждение города Москвысредняя общеобразовательная школа №535;"(495) 310-54-22; (495) 310-54-11";"www.sosh535.ru; schuz535mskobr.ru";sosh535@yandex.ru;;
11;3067;3067;DOGM__2475;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1552;Южный / Зябликово / ул. Мусы Джалиля / Дом- 25;бесплатно;15670,2397;-5249,4012;2123126;0;дорожка беговая-прогулочная;;нет;с 08:00 до 21:00;специальное;прожекторное освещение;да;нет;;;0;общеобразовательные учреждения;сведения отсутствуют;ЮАО;Зябликово;нет;нет;нет;нет;нет;нет;нет;нет;1027739523734;Государственное бюджетное образовательное учерждение города Москвы гимназия № 1552;(495) 396-32-19;gymu1552.mskobr.ru;sch1552@sinergi.ru;;
120;2427;2427;DOGM__1835;Государственное бюджетное образовательное учреждение города Москвы центр образования № 166;"Северо-Восточный / Лианозово / Алтуфьевское шоссе / Дом- 97; Корп- 3";бесплатно;5361,8556;26337,8782;2108893;9942;дорожка беговая-прогулочная;беговая дорожка;нет;9:00-21:00;специальное;уличные столбы освещения;да;нет;;;9942;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лианозово;нет;нет;нет;нет;нет;нет;нет;нет;1027700477199;ГБОУ ЦО №166;(499) 200-06-15;co166sv.mskobr.ru;sch166m@yandex.ru;;
121;4399;4399;DOGM__3807;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1115";Юго-Западный / Черемушки / Перекопская ул. / Дом- 28;бесплатно;4540,1497;-592,5918;2800290;9458;дорожка беговая-прогулочная;;нет;ежедневно с 8:00 до 22:00;специальное;без освещения;да;нет;;;9458;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Черёмушки;нет;нет;нет;нет;нет;да;нет;нет;1037700241688;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1115";(495) 332-64-22;shc1115.mosuzedu.ru;shc1115@mosuzedu.ru;;
122;1175;1175;DOGM__583;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1913;Зеленоградский / Крюково / Зеленоград / Корп- 1632;бесплатно;-21084,7332;34031,0999;3700093;10364;дорожка беговая-прогулочная;;нет;с 9:00 до 21:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;10364;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739317847;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1913;(499) 717-14-29;schzg1913.mskobr.ru;s1913@yandex.ru;;
123;2473;2473;DOGM__1881;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1940;Зеленоградский / Крюково / Зеленоград / Корп- 1642;бесплатно;-21163,1993;34363,6937;3700170;11210;дорожка беговая-прогулочная;;нет;8:00 - 21:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;11210;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739363860;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1940;(499) 738-21-11;schzg1940.mskobr.ru;s1940@zou.ru;;
134;2850;2850;DOGM__2258;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 932;Южный / Чертаново Южное / Чертановская ул. / Дом- 62А;бесплатно;5504,0984;-7567,547;3801828;2432;дорожка беговая-прогулочная;;нет;"будни с 15:30 до 21:00; выходные с 8:00 до 20:00";отсыпное;уличные столбы освещения;да;нет;;;2432;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739423304;ГБОУ СОШ № 932;(495) 386-07-36;schu932.mskobr.ru;sch932@sinergi.ru;;
135;2751;2751;DOGM__2159;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 900;Южный / Чертаново Южное / 3-й Дорожный пр. / Дом- 6А;бесплатно;7334,4869;-7489,2278;2107439;2418;дорожка беговая-прогулочная;нет;нет;"будни с 18:00 до 22:00; выходные с 10:00 до 22:00";специальное;без освещения;да;нет;;;2418;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Южное;нет;нет;нет;нет;нет;нет;нет;нет;1037739264298;ГБОУ СОШ №900;(495) 382-77-59;schu900.mskobr.ru;sch900@sinergi.ru;;
124;3055;3055;DOGM__2463;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1150;Зеленоградский / Крюково / Зеленоград / Корп- 1609;бесплатно;-21454,7558;34325,4486;3700094;10251;дорожка беговая-прогулочная;;нет;c 8:00 до 20:00 без выходных;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;10251;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739302788;ГБОУ СОШ №1150;(499) 717-03-43;schzg1150.mskobr.ru;s1150@zou.ru;;
125;3886;3886;DOGM__3294;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1149;Зеленоградский / Крюково / Зеленоград, 14-й микрорайон / Дом- 1461;бесплатно;-20923,3122;35449,5644;3700100;10250;дорожка беговая-прогулочная;ГБОУ СОШ № 1149;нет;10:00-20:00;искусственное;без освещения;да;нет;;;10250;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739284858;Департамент образования города Москвы;(499) 717-02-01;schzg1149mskobr.ru;S1149@zou.ru;;
126;1777;1777;DOGM__1185;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж сферы услуг № 44;Западный / Кунцево / Бобруйская ул. / Дом- 23;бесплатно;-6519,19;7955,6151;2126573;11718;дорожка беговая-прогулочная;;нет;"будни с 16:00 до 21:00; выходные с 9:00 до 21:00";искусственное;прожекторное освещение;да;нет;;;11718;учреждения среднего профессионального образования;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1057729005443;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж сферы услуг № 44;(499) 141-24-86;ksu44.ru;44@prof.educom.ru;;
127;722;722;DOGM__130;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 556;Южный / Чертаново Центральное / Днепропетровская ул. / Дом- 33А;бесплатно;5488,847;-5586,3958;3801826;12415;дорожка беговая-прогулочная;;нет;7:00-23:00;искусственное;уличные столбы освещения;да;нет;;;12415;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Центральное;нет;нет;нет;нет;нет;нет;нет;нет;1027739740346;ГБОУ СОШ №556;(495) 313-74-10;co556.ru;sch556@sinergi.ru;;
128;746;746;DOGM__154;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 556;Южный / Чертаново Центральное / Днепропетровская ул. / Дом- 25А;бесплатно;5458,6104;-5174,3409;2107448;12415;дорожка беговая-прогулочная;;нет;7:00-21:00;искусственное;без освещения;да;нет;;;12415;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Центральное;нет;нет;нет;нет;нет;нет;нет;нет;1037739307869;ГБОУ СОШ №861;(495) 313-71-36;sch861.ucoz.ru;sch861@sinergi.ru;;
129;1650;1650;DOGM__1058;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1582;"Южный / Чертаново Центральное / Кировоградская ул. / Дом- 18; Корп- 4";бесплатно;6481,1024;-5493,3307;2107429;8335;дорожка беговая-прогулочная;;нет;ежедневно с 08:00 до 21:00;специальное;смешанное освещение;да;нет;;;8335;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Центральное;нет;нет;нет;нет;нет;нет;нет;нет;1097746824999;ГОУ гимназия № 1582;(495) 311-82-72;нет;нет;;
130;2691;2691;DOGM__2099;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 900;Южный / Чертаново Южное / Россошанский пр. / Дом- 3А;бесплатно;7121,6132;-7399,8553;3900017;2418;дорожка беговая-прогулочная;нет;нет;"будни с 18:00 до 22:00; выходные с 10:00 до 22:00";асфальтовое, бетонное;смешанное освещение;да;нет;;;2418;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Южное;нет;нет;нет;нет;нет;нет;нет;нет;1037739264298;ГБОУ СОШ №900;(495) 382-79-80;schu900.mskobr.ru;sch900@sinergi.ru;;
131;2400;2400;DOGM__1808;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 657;Южный / Чертаново Южное / ул. Подольских Курсантов / Дом- 16А;бесплатно;7649,6299;-6850,9835;3900523;2382;дорожка беговая-прогулочная;;нет;круглосуточно;искусственное;уличные столбы освещения;да;нет;;;2382;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Чертаново Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739483936;ГБОУ СОШ №657;(495) 381-72-38;www.sch657.edusite.ru;sch657@sinergi.ru;;
136;3063;3063;DOGM__2471;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1065";Юго-Западный / Южное Бутово / Скобелевская ул. / Дом- 28;сведения отсутствуют;3506,0947;-13606,8196;2900174;9426;дорожка беговая-прогулочная;;нет;сведения отсутствуют;искусственное;без освещения;да;нет;;;9426;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1037739279434;ГБОУ СОШ №1065;(499) 743-16-45;1065.mosuzedu.ru;1065@mail.ru;;
137;4320;4320;DOGM__3728;Государственное бюджетное образовательное учреждение города Москвы Гимназия № 1786;Юго-Западный / Южное Бутово / ул. Адмирала Лазарева / Дом- 77;бесплатно;-162,5592;-14774,4639;2901287;10235;дорожка беговая-прогулочная;;нет;"будни 08:00-21:00; выходные 09:00-21:00";отсыпное;уличные столбы освещения;да;нет;;;10235;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1117746850430;ГБОУ Гимназия № 1786;(499) 793-77-09;potapovo1786.ru;school1786@mail.ru;;
138;3078;3078;DOGM__2486;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1946;Юго-Западный / Южное Бутово / Южнобутовская ул. / Дом- 135А;бесплатно;1032,3662;-15182,6351;2900029;9600;дорожка беговая-прогулочная;беговая дорожка;нет;8:30-21:00;специальное;уличные столбы освещения;да;нет;;;9600;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1027739562344;ГБОУ СОШ № 1946;(495) 715-26-37;schuz1946.mskobr.ru;school_1946@mail.ru;;
139;2555;2555;DOGM__1963;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 137";"Юго-Западный / Ломоносовский / ул. Кравченко / Дом- 14; Корп- 1";сведения отсутствуют;1313,6115;1310,8267;2101068;3273;дорожка беговая-прогулочная;;нет;8:00 - 20:00;специальное;уличные столбы освещения;да;нет;;;3273;дорожки велосипедные, беговые-прогулочные;Департамент образования города Москвы;ЮЗАО;Ломоносовский;нет;нет;нет;нет;нет;нет;нет;нет;1037739399060;Государственное казенное учреждение города Москвы Дирекция по эксплуатации, движению и учету основных фондов Юго-Западного окружного управления образования Департамента образования города Москвы.;(499) 128-08-08;нет;info@mosuzedu.ru;;
144;3822;3822;DOGM__3230;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 296;Северо-Восточный / Марфино / Большая Марфинская ул. / Дом- 7;бесплатно;5842,3912;18279,8708;2103763;9863;дорожка беговая-прогулочная;;нет;с 08:30 до 18:00;асфальтовое, бетонное;уличные столбы освещения;нет;нет;;;9863;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Марфино;нет;нет;нет;нет;нет;нет;нет;нет;1037739746329;ГБОУ СОШ №296;(495) 618-40-79;sch296.svao.mskobr.ru;school296m@mail.ru;;
145;1116;1116;DOGM__524;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1494;"Северо-Восточный / Марфино / Большая Марфинская ул. / Дом- 1; Корп- 5";бесплатно;5877,7838;17897,6722;2308438;8271;дорожка беговая-прогулочная;;нет;с 9:00 до 20:00;специальное;уличные столбы освещения;да;нет;;;8271;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Марфино;нет;нет;нет;нет;нет;нет;нет;да;1037739402678;ГБОУ ЦО № 1494;(499) 975-06-09;co1494sv.mskobr.ru;school_247@bk.ru;;
146;4251;4251;DOGM__3659;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1494;Северо-Восточный / Марфино / Ботаническая ул. / Дом- 11А;бесплатно;6390,9844;17658,1271;2308684;8271;дорожка беговая-прогулочная;;нет;с 9:00 до 20:00;специальное;уличные столбы освещения;да;нет;;;8271;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Марфино;нет;нет;нет;нет;нет;нет;нет;да;1037739402678;ГБОУ ЦО № 1494;(499) 975-06-09;co1494sv.mskobr.ru;school_247@bk.ru;;
147;1664;1664;DOGM__1072;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 235;Центральный / Мещанский / ул. Щепкина / Дом- 68;бесплатно;8274,0052;13426,2721;4302977;9656;дорожка беговая-прогулочная;;нет;выходные с 10:00 до 20:00;специальное;прожекторное освещение;да;нет;;;9656;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Мещанский;нет;нет;нет;нет;нет;нет;нет;нет;1027739491592;ГБОУ СОШ №235;(495) 684-59-05;schc235.mskobr.ru;sch235@bk.ru;;
148;1971;1971;DOGM__1379;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 750;Северо-Восточный / Ярославский / Палехская ул. / Дом- 8;бесплатно;12376,7525;22022,0967;2124950;9879;дорожка беговая-прогулочная;;нет;круглосуточно;специальное;без освещения;да;нет;;;9879;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Ярославский;нет;нет;нет;нет;нет;нет;нет;нет;1027700593667;ГБОУ СОШ № 750;(499) 183-27-01;sch750sv.mskobr.ru;sch750@yandex.ru;;
149;747;747;DOGM__155;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 514;Южный / Нагатинский Затон / Коломенская наб. / Дом- 16;бесплатно;12687,3205;1149,9001;2124460;12414;дорожка беговая-прогулочная;;нет;"будни с 18:30 до 21:00; выходные с 15:00 до 21:00";специальное;уличные столбы освещения;да;нет;;;12414;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Нагатинский Затон;нет;нет;нет;нет;нет;нет;нет;нет;1037700248145;рет;(499) 615-76-18;нет;нет;;
150;3226;3226;DOGM__2634;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 304;Северо-Восточный / Останкинский / ул. Кондратюка / Дом- 5;бесплатно;8497,1252;16871,3426;2126210;9870;дорожка беговая-прогулочная;;нет;с 09:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;9870;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Останкинский;нет;нет;нет;нет;нет;нет;нет;нет;1027739658308;ГБОУ СОШ № 304;(495) 683-39-01;sch304sv.mskobr.ru;shc304@yandex.ru;;
151;4011;4011;DOGM__3419;"Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1783 ""Московский кадетский корпус Героев Космоса""";Северо-Восточный / Останкинский / 3-я Новоостанкинская ул. / Дом- 6;бесплатно;8047,9001;16766,3408;2100112;9967;дорожка беговая-прогулочная;;нет;"будни с 18:30 до 21:00; выходные с 12:00 до 21:00";искусственное;без освещения;да;нет;;;9967;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Останкинский;нет;нет;нет;нет;нет;нет;нет;нет;1027700544321;ГБОУ кадетская школа № 1783;(495) 602-21-62;нет;sch280@ayndex.ru;;
152;626;626;DOGM__34;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 258;Северо-Восточный / Отрадное / Северный бульв. / Дом- 4А;бесплатно;6998,5363;22071,3272;2114127;9850;дорожка беговая-прогулочная;нет;нет;ежедневно с 06:00 до 22:00;искусственное;прожекторное освещение;да;нет;;;9850;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1027739829721;ГБОУ СОШ № 258;(499) 204-87-75;www.sch258sv.mskobr.ru;sch25@yandex.ru;;
153;657;657;DOGM__65;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 966;Северо-Восточный / Отрадное / ул. Декабристов / Дом- 40;бесплатно;7573,9996;21330,0651;2103772;9900;дорожка беговая-прогулочная;нет;нет;с 7:00 до 21:00;искусственное;без освещения;да;нет;;;9900;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1027700553660;ГБОУ СОШ № 966;(499) 907-97-70;sch966sv.mskobr.ru;sch966@yandex.ru;;
154;2825;2825;DOGM__2233;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 952;"Северо-Восточный / Отрадное / ул. Декабристов / Дом- 8; Корп- 4";бесплатно;6144,8935;21854,917;2114147;9891;дорожка беговая-прогулочная;нет;нет;с 8:00 до 22:00;искусственное;уличные столбы освещения;да;нет;;;9891;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1037739091774;ГБОУ СОШ № 952;(499) 907-97-66;нет;нет;;
155;3084;3084;DOGM__2492;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1554;Северо-Восточный / Отрадное / ул. Пестеля / Дом- 5;бесплатно;7214,0945;21985,6176;2114116;9959;дорожка беговая-прогулочная;;нет;"будни с 7:00 до 8:30; с 17:00 до 21:00; выходные с 7:00 до 21:00";искусственное;без освещения;да;нет;;;9959;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1027700553748;ГБОУ гимназия № 1554;(499) 203-17-90;gum1554sv.mskobr.ru;gymn-1554@yandex.ru;;
156;1482;1482;DOGM__890;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 208;Северный / Бескудниковский / Бескудниковский пер. / Дом- 4А;бесплатно;3670,4501;21810,5995;2109686;11442;дорожка беговая-прогулочная;;нет;08:30-21:00;специальное;уличные столбы освещения;да;нет;;;11442;общеобразовательные учреждения;Департамент образования города Москвы;САО;Бескудниковский;нет;нет;нет;нет;нет;нет;нет;нет;1027700506481;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 208;(499) 488-45-85;schs208.mskobr.ru;school208@mail.ru;;
157;1416;1416;DOGM__824;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 148;"Северный / Хорошевский / Хорошёвское шоссе / Дом- 64А; Стр- 2";бесплатно;1944,5626;12382,218;2117467;10420;дорожка беговая-прогулочная;беговая дорожка;нет;"с 08:00 до 22:00; выходные с 12:00 до 24:00";искусственное;без освещения;да;нет;;;10420;плоскостные спортивные сооружения;Департамент образования города Москвы;САО;Хорошёвский;нет;нет;нет;нет;нет;нет;нет;нет;1037739098792;ГБОУ СОШ №148;(495) 941-57-56;schg148.mskobr.ru;eea148@yandex.ru;;
