0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
151;691;691;DOGM__99;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1489;"Северо-Западный / Митино / Митинская ул. / Дом- 46; Корп- 2";бесплатно;-8736,5384;20373,4169;3301753;12246;поле футбольное;;нет;будни с 8.30 до 21.00, выходные 10.00-21.00;отсыпное;уличные столбы освещения;да;нет;;;12246;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Митино;нет;нет;нет;нет;нет;нет;нет;нет;1127747010830;ГБОУ СОШ №1489;(495) 751-25-73;co1489.mskobr.ru;sch1489@szouo.ru;;
152;750;750;DOGM__158;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1943;Северо-Западный / Митино / Уваровский пер. / Дом- 8;бесплатно;-9345,0666;17966,8923;3301505;12254;поле футбольное;;нет;все дни с 8.00 до 21.00;отсыпное;прожекторное освещение;да;нет;;;12254;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Митино;нет;нет;нет;нет;нет;нет;нет;нет;1127746772064;ГБОУ СОШ № 1943;(495) 794-42-93;co1943.mskobr.ru;sch1943@szouo.ru;;
154;2892;2892;DOGM__2300;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1544;Северо-Западный / Митино / Пенягинская ул. / Дом- 14;бесплатно;-8700,4138;18829,2537;3301181;9499;поле футбольное;;нет;с 15.00 до 21.00;травяное;прожекторное освещение;да;нет;;;9499;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Митино;нет;нет;нет;нет;нет;нет;нет;нет;1037733052807;ГБОУ гимназия № 1544;(495) 752-61-11;нет;нет;;
155;2207;2207;DOGM__1615;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1914;"Восточный / Новокосино / Суздальская ул. / Дом- 12В; Стр- 1";бесплатно;22124,3332;8071,503;4000003;10310;поле футбольное;;нет;с 08:00 до 21:00;грунтовое;прожекторное освещение;да;нет;;;10310;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Новокосино;нет;нет;нет;нет;нет;нет;нет;нет;1027739705872;ГБОУ СОШ № 1914;(495) 701-63-21;sch1914.mskobr.ru;sch1914@mail.ru;;
156;1157;1157;DOGM__565;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1025";Восточный / Новокосино / Новокосинская ул. / Дом- 42А;бесплатно;23604,5675;8342,4792;2122191;10337;поле футбольное;;нет;"будни с 17:00 до 21:00; выходные с 11:00 до 20:00";искусственное;без освещения;да;нет;;;10337;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Новокосино;нет;нет;нет;нет;нет;нет;нет;нет;1037739270469;ГБОУ СОШ №1025;(495) 702-32-37;www.schzv1025.mskobr.ru;school1025@yandex.ru;;
165;3868;3868;DOGM__3276;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 438;"Южный / Орехово-Борисово Северное / Борисовский пр. / Дом- 40; Корп- 3";бесплатно;14241,6498;-5620,4401;3801958;2333;поле футбольное;;нет;сведения отсутствуют;грунтовое;без освещения;нет;нет;;;2333;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;нет;нет;нет;нет;1027739394055;ГБОУ СОШ № 438;(495) 394-07-00;нет;sch438@sinergi.ru;;
166;1161;1161;DOGM__569;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 939";"Южный / Орехово-Борисово Северное / Борисовский пр. / Дом- 40; Корп- 2";бесплатно;14357,1729;-5653,3332;2123164;8849;поле футбольное;;нет;будни с 10:00 до 22:00, выходные с 12:00 до 24:00;искусственное;уличные столбы освещения;да;нет;;;8849;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;нет;нет;нет;нет;1127746274457;"ГБОУ СОШ ""Школа здоровья "" №939";(495) 393-14-90;www.sch939.edusite.ru;sch939@sinergi.ru;;
167;855;855;DOGM__263;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа города Москвы с этнокультурным (русским) компонентом образования № 996;Южный / Орехово-Борисово Северное / Борисовский пр. / Дом- 13;бесплатно;14181,9596;-4473,9001;2123176;7345;поле футбольное;;нет;с 9:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;7345;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;нет;нет;нет;нет;1037739140273;ГБОУ СОШ № 996;(495) 390-07-09;scheu996.mskobr.ru;sch996@sinergi.ru;;
168;3526;3526;DOGM__2934;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 426;"Южный / Орехово-Борисово Северное / Борисовский пр. / Дом- 10; Корп- 2";бесплатно;13965,7966;-4699,9222;3801697;2331;поле футбольное;;нет;будни с 6:30 до 21:00, выходные с 8:00 до 21:30;искусственное;уличные столбы освещения;да;нет;;;2331;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Северное;нет;нет;нет;нет;нет;нет;нет;нет;1027739314734;ГБОУ СОШ №426;(495) 394-40-33;sch426.ru;sch426@sinergi.ru;;
36;4314;4314;DOGM__3722;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Политехнический колледж № 2;"Центральный / Басманный / Большая Почтовая ул. / Дом- 35; Стр- 1";бесплатно;12175,2765;12204,1036;2116399;11680;поле футбольное;;нет;9:00 да 18:00;отсыпное;уличные столбы освещения;нет;нет;;;11680;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Басманный;нет;нет;нет;нет;нет;нет;нет;нет;1057704012574;ГБОУ СПО ПТ № 2;(499) 246-36-40;pk02.ru;02@prof.educom.ru;;
37;1560;1560;DOGM__968;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1480;"Центральный / Басманный / Гороховский пер. / Дом- 10; Стр- 1";бесплатно;10517,3251;10912,659;2116363;9715;поле футбольное;;нет;ежедневно с 8:00 до 21:00;специальное;смешанное освещение;нет;нет;;;9715;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Басманный;нет;нет;нет;нет;нет;нет;нет;нет;5087746427335;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1480;(499) 261-66-58;coc1480.mskobr.ru;1480co@couo.ru;;
38;2179;2179;DOGM__1587;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1204;Центральный / Басманный / Бакунинская ул. / Дом- 43/55;бесплатно;11834,7751;12247,5805;1314;9685;поле футбольное;;нет;16.00-20.00;специальное;без освещения;да;нет;;;9685;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Басманный;нет;нет;нет;нет;нет;нет;нет;нет;1027739860334;ГБОУ СОШ № 1204;(499) 261-60-85;нет;нет;;
48;3758;3758;DOGM__3166;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1419;"Северный / Восточное Дегунино / Керамический пр. / Дом- 55; Корп- 4";бесплатно;4072,1995;23289,6292;3500147;11518;поле футбольное;;нет;будни с 8:30 до 22:00, выходные с 10:00 до 22:00;специальное;уличные столбы освещения;да;нет;;;11518;общеобразовательные учреждения;Департамент образования города Москвы;САО;Восточное Дегунино;нет;нет;нет;нет;нет;нет;нет;нет;1047713010146;ГБОУ ЦО № 1419;(499) 900-02-27;schs1419.mskobr.ru;centr1419@mail.ru;;
49;4508;4508;DPIOOS12;"Природно-исторический парк ""Кузьминки-Люблино""";улица Припольный проезд, дом 12;бесплатно;21751,5024;3053,1062;51787;;поле футбольное;;нет;будни с 00:00 до 24:00, выходные с 00:00 до 24:00;травяное;без освещения;нет;нет;;;;футбольные поля;Департамент природопользования и охраны окружающей среды города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1087746155892;"ГПБУ ""Управление ООПТ по ЮВАО""";(495) 258-45-60;kuzpark.ru;info@kuzpark.ru;Добавлено;
50;2125;2125;DOGM__1533;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 84;"Юго-Восточный / Выхино-Жулебино / Ферганский пр. / Дом- 10; Корп- 5";бесплатно;20238,4545;3463,5366;2128857;9162;поле футбольное;;нет;Будни с 8-00 до 19-00, выходные с 10-00 до 19-00;искусственное;без освещения;да;нет;;;9162;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739153320;ГБОУ СОШ № 84;(495) 376-41-17;schuv84.mskobr.ru;info@rost84.ru;;
52;3983;3983;DOGM__3391;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением биологии и химии № 1344;Юго-Восточный / Выхино-Жулебино / ул. Чугунные Ворота / Дом- 11;бесплатно;18967,8705;3158,1769;2128850;9358;поле футбольное;;нет;в будни: с 19.00 до 21.00, в выходные (воскресенье) , праздничные дни и каникулы: с 10.00 до 21.00;специальное;уличные столбы освещения;да;нет;;;9358;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739442113;ГБОУ СОШ с углубленным изучением биологии и химии № 1344;(495) 376-45-35;www.schuvu1344.mskobr.ru;mail@schuvu1344.ru;;
53;3338;3338;DOGM__2746;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 909;Зеленоградский / Старое Крюково / Зеленоград, 8-й микрорайон / Корп- 844;бесплатно;-19639,3298;34702,3368;3701531;10226;поле футбольное;ГБОУ СОШ № 909;нет;с 07:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;10226;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Старое Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739889572;ГБОУ СОШ № 909;(499) 731-22-61;schzg909.mskobr.ru;s909@zou.ru;;
54;2541;2541;DOGM__1949;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 516;Юго-Западный / Зюзино / Одесская ул. / Дом- 13;бесплатно;6212,2276;-756,6369;2108481;9337;поле футбольное;пришкольный стадион;нет;"будни с 16.00 до 22.00;выходные с 9.00 до 22.00";искусственное;без освещения;да;нет;;;9337;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1027739874711;ГБОУ СОШ № 516;(495) 310-26-66;www.sch516-msk.ru;sch516.msk@gmail.com;;
55;3308;3308;DOGM__2716;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1948 ""Лингвист-М""";"Юго-Западный / Зюзино / Болотниковская ул. / Дом- 52; Корп- 3";бесплатно;5401,2845;-344,799;2108467;11623;поле футбольное;;нет;08:30 -15:00;искусственное;без освещения;да;нет;;;11623;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1087746041657;"ГБОУ ЦО № 1948 ""Лингвист-М""";(495) 331-34-03;couz1948.mskobr.ru;secretary1@sch1948.ru;;
56;3967;3967;DOGM__3375;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 538 имени С.В. Гришина;"Юго-Западный / Зюзино / ул. Каховка / Дом- 19; Корп- 2";бесплатно;4953,4698;-1630,6739;2108472;9351;поле футбольное;;нет;8.00-20.00;искусственное;уличные столбы освещения;нет;нет;;;9351;футбольные поля;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1037739431740;ГБОУ СОШ №538 имени С.В. Гришина;(499) 121-60-92;www.sch538.ru;sch538@mail.ru;;
57;1275;1275;DOGM__683;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат основного общего образования № 95;Юго-Западный / Зюзино / Симферопольский бульв. / Дом- 20;бесплатно;6643,278;-1932,1331;2113488;11795;поле футбольное;;нет;08:00- 21:00;натуральное;без освещения;нет;нет;;;11795;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Зюзино;нет;нет;нет;нет;нет;нет;нет;нет;1027700222241;ГБОУ школа-интернат № 95;(495) 310-61-33;schu95.mskobr.ru;sch95@mosuzedu.ru;;
11;1383;1383;DOGM__791;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1597;Юго-Восточный / Выхино-Жулебино / Ташкентская ул. / Дом- 6;бесплатно;19995,0001;4691,9446;2128834;8632;поле футбольное;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;8632;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027739355093;ГБОУ гимназия № 1597;(495) 376-05-60;gymuv1597.mskobr.ru;gim1597@mail.ru;;
12;1895;1895;DOGM__1303;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 436;Юго-Восточный / Выхино-Жулебино / Ферганская ул. / Дом- 7;бесплатно;19294,3593;4975,6745;2128861;9205;поле футбольное;;да;будни с 8.00 до 22.00, выходные с 10.00 до 24.00;искусственное;без освещения;да;сведения отсутствуют;;;9205;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027700319811;ГБОУ СОШ № 436;(495) 919-01-71;schuv436.mskobr.ru;school436@mail.ru;;
13;1211;1211;DOGM__619;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1457;"Юго-Восточный / Выхино-Жулебино / Хвалынский бульв. / Дом- 4; Корп- 4";бесплатно;22068,7069;3740,2146;2700357;11776;поле футбольное;ГБОУ ЦО № 1457;нет;c 15.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;11776;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037700069032;ГБОУ ЦО № 1457;(495) 705-52-11;couv1457.mscobr.ru;centrobraz1457@yandex.ru;;
14;2878;2878;DOGM__2286;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1905;Юго-Восточный / Выхино-Жулебино / ул. Маршала Полубоярова / Дом- 22;бесплатно;22778,595;1771,4827;2700008;9408;поле футбольное;;нет;c 9-00 до 21 -00;искусственное;уличные столбы освещения;да;нет;;;9408;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1027700454506;ГБОУ СОШ № 1905;(495) 705-79-50;www.schuv1905.mskobr.ru;sch1905@mail.ru;;
7;3852;3852;DOGM__3260;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 891 имени Алии Молдагуловой;Восточный / Вешняки / ул. Молдагуловой / Дом- 13А;бесплатно;20815,1;6045,2327;2122235;10292;поле футбольное;;нет;будни с 8.00 до 21.00, выходные с 8.00 до 21.00;травяное;без освещения;да;нет;;;10292;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1037739245884;ГБОУ СОШ № 891;(495) 375-99-92;schv891.mskobr.ru;sch.891@mail.ru;;
8;4190;4190;DOGM__3598;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 407;Восточный / Вешняки / Снайперская ул. / Дом- 4А;бесплатно;19691,725;6363,7873;2122241;10194;поле футбольное;нет;нет;будни с 8:30 до 20:00;травяное;уличные столбы освещения;нет;нет;;;10194;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739890309;ГБОУ СОШ № 407;(499) 374-24-07;schv407.mskobr.ru;shkola407@mail.ru;;
9;4331;4331;DOGM__3739;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 664;Восточный / Восточный / Главная ул. / Дом- 13;бесплатно;23088,757;17054,473;2105219;10232;поле футбольное;;нет;будни с 08.00 до 21.00, выходные с 09.00 до 21.00;песчаное;уличные столбы освещения;да;нет;;;10232;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Восточный;нет;нет;нет;нет;нет;нет;нет;нет;1037739409333;ГБОУ СОШ №664;(499) 780-97-98;schv664.mskobr.ru;sch0664@mail.ru;;
10;4625;4625;MSPORT5;"Центр спортивной подготовки ""Измайлово"" по игровым видам спорта";Западная ул. 16Б;сведения отсутствуют;23850,1648;16583,9235;;106997;поле футбольное;;да;Понедельник с 8:00 до 22:00 Вторник с 8:00 до 22:00 Среда с 8:00 до 22:00 Четверг с 8:00 до 22:00 Пятница с 8:00 до 22:00 Суббота с 8:00 до 22:00 Воскресенье с 8:00 до 22:00;искусственное;прожекторное освещение;да;"100 руб. - ракетки, волан; 200 руб. - веломобиль, велосипед";55,8153952447;37,8786781707;39840;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ВАО;Восточный;да;да;да;да;да;нет;да;да;1037739077276;"Государственное бюджетное учреждение города Москвы ""Центр спортивной подготовки по игровым видам спорта ""Измайлово"" Департамента физической культуры и спорта города Москвы";(499) 780-15-82;shvsmizmailovo.ru;izmaylovo@mossport.ru;внесены изменения;
795;1536;1536;DOGM__944;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1028;Восточный / Вешняки / аллея Жемчуговой / Дом- 7;бесплатно;20670,3001;7387,5769;2122250;10299;поле футбольное;;нет;c 8:30-21:00;искусственное;уличные столбы освещения;да;нет;;;10299;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;да;1037739331080;ГБОУ СОШ № 1028;(495) 370-51-00;нет;нет;;
796;736;736;DOGM__144;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1389;Восточный / Вешняки / Кетчерская ул. / Дом- 8А;бесплатно;20548,4493;8485,5759;2122232;11342;поле футбольное;;нет;8.00-20.00;искусственное;смешанное освещение;нет;нет;;;11342;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739214073;ГБОУ СОШ № 1389;(495) 370-78-81;schu1389.mskobr.ru;school1389@mail.ru;;
797;1227;1227;DOGM__635;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 781;Восточный / Вешняки / Вешняковская ул. / Дом- 2А;бесплатно;20179,775;7801,3697;2122233;10282;поле футбольное;;нет;с 8:00 до 22:00;искусственное;без освещения;да;нет;;;10282;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;да;1037739328703;ГБОУ СОШ № 781;(495) 375-67-84;sch781.mskobr.ru;sch781@mail.ru;;
798;872;872;DOGM__280;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 404";Восточный / Вешняки / Реутовская ул. / Дом- 16А;бесплатно;21253,5712;7598,235;2122182;8240;поле футбольное;нет;нет;с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;8240;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027700493732;"ГБОУ СОШ ""Школа здоровья"" № 404";(495) 370-06-51;sch404. edusite.ru;40406@mail.ru;;
799;2010;2010;DOGM__1418;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №813;Восточный / Вешняки / Снайперская ул. / Дом- 11А;бесплатно;19865,6753;5923,8038;2122227;10290;поле футбольное;;нет;с 10:00 до 18:00 кроме воскресенья;искусственное;без освещения;да;нет;;;10290;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739612339;ГБОУ СОШ № 813;(499) 373-64-61;sch813.mskobr.ru;sch813-1970@yandex.ru;;
800;2119;2119;DOGM__1527;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 892";Восточный / Вешняки / Реутовская ул. / Дом- 2А;бесплатно;21013,5876;8291,8611;2122238;10335;поле футбольное;;нет;с 9.00 до 20.00;искусственное;уличные столбы освещения;да;нет;;;10335;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739611954;ГБОУ СОШ№892;(495) 375-84-86;schz892.mskobr.ru;sch892@mail.ru;;
1;1551;1551;DOGM__959;Государственное бюджетное образовательное учреждение города Москвы cредняя общеобразовательная школа № 402;Восточный / Вешняки / Косинская ул. / Дом- 10А;312,5;21149,2882;6395,6648;2122180;10188;поле футбольное;футбольное;нет;с 14.10 до 15.40;специальное;уличные столбы освещения;да;нет;;;10188;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739678856;СОШ № 402;(495) 375-59-11;www.s402.edusite.ru;s402veshn@yandex.ru;;
3;1925;1925;DOGM__1333;"Государственное бюджетное образовательное учреждение города Москвы гимназия № 1404 ""Гамма""";Восточный / Вешняки / Косинская ул. / Дом- 28А;бесплатно;20696,9608;5476,8496;2122237;12241;поле футбольное;;нет;09.00-18.00;специальное;без освещения;да;нет;;;12241;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1127746723532;"ГБОУ гимназия № 1404 ""Гамма""";(499) 268-46-86;cov1404.edusite.ru;gamma1404@list.ru;;
4;2200;2200;DOGM__1608;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №810;Восточный / Вешняки / ул. Красный Казанец / Дом- 3А;бесплатно;19354,3;6413,3262;2122236;10289;поле футбольное;;нет;8:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;10289;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1037739319474;ГБОУ СОШ №810;(499) 374-12-60;sch810.mskobr.ru;schkola810@mail.ru;;
5;1309;1309;DOGM__717;Государственное бюджетное образовательное учреждение города Москвы специальная(коррекционная) общеобразовательная школа- интернат VI вида № 31;Восточный / Вешняки / ул. Молдагуловой / Дом- 6А;бесплатно;19537,3001;6701,0489;2121982;10411;поле футбольное;;нет;сведения отсутствуют;травяное;без освещения;да;нет;;;10411;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1037739406968;ГБОУ СКОШИ № 31;(499) 374-11-31;нет;нет;;
6;3749;3749;DOGM__3157;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 634;Восточный / Вешняки / Кетчерская ул. / Дом- 10А;бесплатно;20690,2452;8453,1064;2122245;10228;поле футбольное;;нет;с 8-00 до 21-00;травяное;без освещения;да;нет;;;10228;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1037739360152;ГБОУ СОШ №634;(495) 375-94-83;sch634.mskobr.ru;shkola634@yandex.ru;;
39;1539;1539;DOGM__947;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) общеобразовательная школа-интернат II вида № 52;"Северный / Беговой / ул. Расковой / Дом- 20А; Стр- 1";бесплатно;4739,5842;13398,9925;2112616;11400;поле футбольное;;нет;выходные с 12.00 до 22.00;специальное;уличные столбы освещения;нет;нет;;;11400;общеобразовательные учреждения;Департамент образования города Москвы;САО;Беговой;нет;нет;нет;нет;нет;нет;нет;нет;1027700517646;ГБОУ СКОШИ №52;(495) 612-40-41;schig52.mskobr.ru;schin52h@yandex.ru;;
40;1701;1701;DOGM__1109;Государственное бюджетное образовательное учреждение города Москвы прогимназия № 1774;"Северный / Войковский / 3-й Новоподмосковный пер. / Дом- 7; Стр- 1";бесплатно;818,5152;16988,9116;2112044;11424;поле футбольное;нет;нет;будни с 7.30 по 21.00, выходные с 9.00 по 21.00;искусственное;уличные столбы освещения;да;нет;;;11424;общеобразовательные учреждения;Департамент образования города Москвы;САО;Войковский;нет;нет;нет;нет;нет;нет;нет;нет;1067759747660;ГБОУ прогимназия № 1774;(499) 159-30-66;pgym1774.mskobr.ru;prog@1774.ru;;
41;4351;4351;DOGM__3759;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1250;Северный / Войковский / Ленинградское шоссе / Дом- 27;бесплатно;-824,0545;18103,1217;2112007;11506;поле футбольное;нет;нет;10:00 до 18:00;искусственное;без освещения;да;нет;;;11506;общеобразовательные учреждения;Департамент образования города Москвы;САО;Войковский;нет;нет;нет;нет;нет;нет;нет;нет;1027700481247;ГБОУ СОШ № 1250;(499) 150-86-75;schs1250.mskobr.ru;school1250@mail.ru;;
42;1718;1718;DOGM__1126;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 224;Северный / Войковский / Ленинградское шоссе / Дом- 54;бесплатно;-868,8886;19015,6036;2112027;11452;поле футбольное;;нет;будни с 07.30 до 21.00, выходные м 08.00 до 21.00;песчаное;без освещения;да;нет;;;11452;общеобразовательные учреждения;Департамент образования города Москвы;САО;Войковский;нет;нет;нет;нет;нет;нет;нет;нет;1027700473679;ГБОУ СОШ №224;(499) 156-43-62;schs224.mskobr.ru;224_school.@mail.ru;;
15;3824;3824;DOGM__3232;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1363;"Юго-Восточный / Выхино-Жулебино / Рязанский просп. / Дом- 82; Корп- 4";бесплатно;20464,9002;4562,6429;2128863;9362;поле футбольное;поле футбольное;нет;круглосуточно;искусственное;смешанное освещение;да;нет;;;9362;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;да;нет;нет;нет;нет;нет;нет;нет;1037739054044;ГБОУ СОШс углубленным изучением отдельных предметов № 1363;(495) 376-61-44;schu1363uv.mskobr.ru;sch1363@mail.ru;;
16;4091;4091;DOGM__3499;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1439;Юго-Восточный / Выхино-Жулебино / Жулебинский бульв. / Дом- 38;бесплатно;21991,5415;1936,4628;2703957;9382;поле футбольное;;нет;будни с 8:00 до 21:00, выходные с 10:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;9382;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Выхино-Жулебино;нет;нет;нет;нет;нет;нет;нет;нет;1037739109704;ГБОУ ЦО №1439;(495) 704-08-37;couv1439.mskobr.ru;SCHOOL1439@MAIL.RU;;
